mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	decrescendo_hairpin	crescendo_line	crescendo_hairpin
114	112	889/2	889/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1870							
114	112	1779/4	1779/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1871							
114	112	445	445	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1872							
114	112	1781/4	1781/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1873							
114	112	891/2	891/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1874							
114	112	1783/4	1783/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1875							
114	112	446	446	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1876							
114	112	1785/4	1785/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1877							
114	112	893/2	893/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1878							
114	112	1787/4	1787/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1879							
114	112	447	447	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1880							
114	112	1789/4	1789/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1881							
114	112	889/2	889/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1882							
114	112	895/2	895/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	1883							
114	112	1791/4	1791/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	1884							
114	112	448	448	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	1885							
114	112	1793/4	1793/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	1886							
114	112	889/2	889/2	0.5	0	0	Chord	4/4	2	2	1/8		1/8	1	1887				219			
114	112	445	445	0.5	1/8	1/8	Chord	4/4	2	2	1/8		1/8	1	1888							
115	113	897/2	897/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1889							
