mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line
106	106	3917/8	3917/8	1.5	0	0	Chord	9/8	2	2	3/8		1/4	3/2	2795									
106	106	3929/8	3929/8	1.5	3/8	3/8	Chord	9/8	2	2	3/8		1/4	3/2	2796									
106	106	3941/8	3941/8	1.5	3/4	3/4	Chord	9/8	2	2	3/8		1/4	3/2	2797									
107	107	3953/8	3953/8	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	2798			articStaccatoAbove						
107	107	3955/8	3955/8	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	2799				173					
107	107	3957/8	3957/8	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	2800									
107	107	3959/8	3959/8	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	2801				174					
107	107	3961/8	3961/8	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	2802				174					
107	107	3963/8	3963/8	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	2803									
107	107	3967/8	3967/8	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	2804				175					
107	107	3969/8	3969/8	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	2805									
107	107	3971/8	3971/8	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	2806				176					
107	107	3973/8	3973/8	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	2807				176					
107	107	3975/8	3975/8	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	2808									
107	107	3979/8	3979/8	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	2809				177					
107	107	3981/8	3981/8	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	2810									
107	107	3983/8	3983/8	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	2811				178					
107	107	3985/8	3985/8	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	2812				178					
107	107	3987/8	3987/8	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	2813									
107	107	3953/8	3953/8	1.0	0	0	Chord	9/8	2	1	1/4		1/4	1	2814									
107	107	3965/8	3965/8	1.0	3/8	3/8	Chord	9/8	2	1	1/4		1/4	1	2815									
107	107	3977/8	3977/8	1.0	3/4	3/4	Chord	9/8	2	1	1/4		1/4	1	2816									
108	108	3989/8	3989/8	0.0	0	0	Dynamic	9/8	1	1	0						p							
108	108	3989/8	3989/8	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	2817	p								
108	108	3991/8	3991/8	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	2818									
108	108	3993/8	3993/8	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	2819									
108	108	3995/8	3995/8	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	2820									
108	108	3997/8	3997/8	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	2821									
108	108	3999/8	3999/8	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	2822									
108	108	4001/8	4001/8	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	2823									
108	108	4003/8	4003/8	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	2824									
108	108	4005/8	4005/8	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	2825									
108	108	4007/8	4007/8	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	2826									
108	108	4009/8	4009/8	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	2827									
108	108	4011/8	4011/8	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	2828									
108	108	4013/8	4013/8	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	2829									
108	108	4015/8	4015/8	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	2830									
108	108	4017/8	4017/8	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	2831									
108	108	4019/8	4019/8	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	2832									
108	108	4021/8	4021/8	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	2833									
108	108	4023/8	4023/8	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	2834									
108	108	3989/8	3989/8	0.0	0	0	Spanner	9/8	2	1	0									18				
108	108	3989/8	3989/8	3.0	0	0	Chord	9/8	2	1	3/4		1/2	3/2	2835					18				
108	108	4013/8	4013/8	0.0	3/4	3/4	Chord	9/8	2	1	0	grace32	1/32	1	2836					18				
108	108	4013/8	4013/8	0.0	3/4	3/4	Chord	9/8	2	1	0	grace32	1/32	1	2837					18				
108	108	4013/8	4013/8	1.0	3/4	3/4	Chord	9/8	2	1	1/4		1/4	1	2838					18				
108	108	4021/8	4021/8	0.375	1	1	Chord	9/8	2	1	3/32		1/16	3/2	2839					18				
108	108	503	503	0.125	35/32	35/32	Chord	9/8	2	1	1/32		1/32	1	2840					18				
109	109	4025/8	4025/8	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	2841				179					
109	109	4029/8	4029/8	0.5	1/8	1/8	Chord	9/8	1	1	1/8		1/8	1	2842				179					
109	109	4033/8	4033/8	0.5	1/4	1/4	Chord	9/8	1	1	1/8		1/8	1	2843				179					
109	109	4037/8	4037/8	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	2844				179					
109	109	4041/8	4041/8	0.5	1/2	1/2	Chord	9/8	1	1	1/8		1/8	1	2845				179					
109	109	4045/8	4045/8	0.5	5/8	5/8	Chord	9/8	1	1	1/8		1/8	1	2846				179					
109	109	4049/8	4049/8	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	2847				179					
109	109	4053/8	4053/8	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	2848				179					
109	109	4057/8	4057/8	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	2849									
109	109	4025/8	4025/8	0.25	0	0	Chord	9/8	1	2	1/16		1/16	1	2850									
109	109	4027/8	4027/8	0.25	1/16	1/16	Chord	9/8	1	2	1/16		1/16	1	2851									
109	109	4029/8	4029/8	0.25	1/8	1/8	Chord	9/8	1	2	1/16		1/16	1	2852									
109	109	4031/8	4031/8	0.25	3/16	3/16	Chord	9/8	1	2	1/16		1/16	1	2853									
109	109	4033/8	4033/8	0.25	1/4	1/4	Chord	9/8	1	2	1/16		1/16	1	2854									
109	109	4035/8	4035/8	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	2855									
109	109	4037/8	4037/8	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	2856									
109	109	4039/8	4039/8	0.25	7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	2857									
109	109	4041/8	4041/8	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	2858									
109	109	4043/8	4043/8	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	2859									
109	109	4045/8	4045/8	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	2860									
109	109	4047/8	4047/8	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	2861									
109	109	4049/8	4049/8	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	2862									
109	109	4051/8	4051/8	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	2863									
109	109	4053/8	4053/8	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	2864									
109	109	4055/8	4055/8	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	2865									
109	109	4057/8	4057/8	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	2866									
109	109	4059/8	4059/8	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	2867									
109	109	4025/8	4025/8	0.0	0	0	Spanner	9/8	2	1	0													
109	109	4025/8	4025/8	3.0	0	0	Chord	9/8	2	1	3/4		1/2	3/2	2868									
109	109	4049/8	4049/8	1.5	3/4	3/4	Chord	9/8	2	1	3/8		1/4	3/2	2869									
110	110	4061/8	4061/8	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	2870									
110	110	4063/8	4063/8	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	2871									
110	110	4065/8	4065/8	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	2872									
110	110	4067/8	4067/8	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	2873									
110	110	4069/8	4069/8	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	2874									
110	110	4071/8	4071/8	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	2875									
110	110	4073/8	4073/8	0.25	3/8	3/8	Chord	9/8	1	1	1/16		1/16	1	2876									
110	110	4075/8	4075/8	0.25	7/16	7/16	Chord	9/8	1	1	1/16		1/16	1	2877									
110	110	4077/8	4077/8	0.25	1/2	1/2	Chord	9/8	1	1	1/16		1/16	1	2878									
110	110	4079/8	4079/8	0.25	9/16	9/16	Chord	9/8	1	1	1/16		1/16	1	2879									
110	110	4081/8	4081/8	0.25	5/8	5/8	Chord	9/8	1	1	1/16		1/16	1	2880									
110	110	4083/8	4083/8	0.25	11/16	11/16	Chord	9/8	1	1	1/16		1/16	1	2881									
110	110	4085/8	4085/8	0.25	3/4	3/4	Chord	9/8	1	1	1/16		1/16	1	2882									
110	110	4087/8	4087/8	0.25	13/16	13/16	Chord	9/8	1	1	1/16		1/16	1	2883									
110	110	4089/8	4089/8	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	2884									
110	110	4091/8	4091/8	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	2885									
110	110	4093/8	4093/8	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	2886									
110	110	4095/8	4095/8	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	2887									
110	110	4061/8	4061/8	0.0	0	0	Spanner	9/8	2	1	0									19				
110	110	4061/8	4061/8	1.5	0	0	Chord	9/8	2	1	3/8		1/4	3/2	2888					19				
110	110	4073/8	4073/8	0.0	3/8	3/8	Spanner	9/8	2	1	0									19, 20				
110	110	4073/8	4073/8	0.0	3/8	3/8	Chord	9/8	2	1	0	grace32	1/32	1	2889					19, 20				
110	110	4073/8	4073/8	0.0	3/8	3/8	Chord	9/8	2	1	0	grace32	1/32	1	2890					19, 20				
110	110	4073/8	4073/8	1.5	3/8	3/8	Chord	9/8	2	1	3/8		1/4	3/2	2891					19, 20				
110	110	4085/8	4085/8	0.0	3/4	3/4	Chord	9/8	2	1	0	grace32	1/32	1	2892					19, 20				
110	110	4085/8	4085/8	0.0	3/4	3/4	Chord	9/8	2	1	0	grace32	1/32	1	2893					19, 20				
110	110	4085/8	4085/8	1.0	3/4	3/4	Chord	9/8	2	1	1/4		1/4	1	2894				180	19, 20				
110	110	4093/8	4093/8	0.125	1	1	Chord	9/8	2	1	1/32		1/32	1	2895				180	19, 20				
110	110	2047/4	2047/4	0.0625	33/32	33/32	Chord	9/8	2	1	1/64		1/64	1	2896				180	19, 20				
110	110	8189/16	8189/16	0.0625	67/64	67/64	Chord	9/8	2	1	1/64		1/64	1	2897				180	19, 20				
110	110	4095/8	4095/8	0.0625	17/16	17/16	Chord	9/8	2	1	1/64		1/64	1	2898				180	19, 20				
110	110	8191/16	8191/16	0.0625	69/64	69/64	Chord	9/8	2	1	1/64		1/64	1	2899				180	19, 20				
110	110	512	512	0.0625	35/32	35/32	Chord	9/8	2	1	1/64		1/64	1	2900				180	19, 20				
110	110	8193/16	8193/16	0.0625	71/64	71/64	Chord	9/8	2	1	1/64		1/64	1	2901					19, 20				
111	111	4097/8	4097/8	0.5	0	0	Chord	9/8	1	1	1/8		1/8	1	2902				181					
111	111	4101/8	4101/8	0.5	1/8	1/8	Chord	9/8	1	1	1/8		1/8	1	2903				181					
111	111	4105/8	4105/8	0.5	1/4	1/4	Chord	9/8	1	1	1/8		1/8	1	2904				181					
111	111	4109/8	4109/8	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	2905				181					
111	111	4113/8	4113/8	0.5	1/2	1/2	Chord	9/8	1	1	1/8		1/8	1	2906				181					
111	111	4117/8	4117/8	0.5	5/8	5/8	Chord	9/8	1	1	1/8		1/8	1	2907				181					
111	111	4121/8	4121/8	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	2908				181					
111	111	4125/8	4125/8	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	2909				181					
111	111	4129/8	4129/8	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	2910									
111	111	4097/8	4097/8	0.25	0	0	Chord	9/8	1	2	1/16		1/16	1	2911									
111	111	4099/8	4099/8	0.25	1/16	1/16	Chord	9/8	1	2	1/16		1/16	1	2912									
111	111	4101/8	4101/8	0.25	1/8	1/8	Chord	9/8	1	2	1/16		1/16	1	2913									
111	111	4103/8	4103/8	0.25	3/16	3/16	Chord	9/8	1	2	1/16		1/16	1	2914									
111	111	4105/8	4105/8	0.25	1/4	1/4	Chord	9/8	1	2	1/16		1/16	1	2915									
111	111	4107/8	4107/8	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	2916									
111	111	4109/8	4109/8	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	2917									
111	111	4111/8	4111/8	0.25	7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	2918									
111	111	4113/8	4113/8	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	2919									
111	111	4115/8	4115/8	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	2920									
111	111	4117/8	4117/8	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	2921									
111	111	4119/8	4119/8	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	2922									
111	111	4121/8	4121/8	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	2923									
111	111	4123/8	4123/8	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	2924									
111	111	4125/8	4125/8	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	2925									
111	111	4127/8	4127/8	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	2926									
111	111	4129/8	4129/8	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	2927									
111	111	4131/8	4131/8	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	2928									
111	111	4097/8	4097/8	0.0	0	0	Dynamic	9/8	2	1	0						sf							
111	111	4097/8	4097/8	0.0	0	0	Spanner	9/8	2	1	0													
111	111	4097/8	4097/8	0.0	0	0	Spanner	9/8	2	1	0													
111	111	4097/8	4097/8	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	2929									
111	111	4101/8	4101/8	1.0	1/8	1/8	Chord	9/8	2	1	1/4		1/4	1	2930									
111	111	4109/8	4109/8	3.0	3/8	3/8	Chord	9/8	2	1	3/4		1/2	3/2	2931									
112	112	4133/8	4133/8	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	2932									
112	112	4135/8	4135/8	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	2933									
112	112	4137/8	4137/8	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	2934									
112	112	4139/8	4139/8	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	2935									
112	112	4141/8	4141/8	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	2936									
112	112	4143/8	4143/8	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	2937									
112	112	4145/8	4145/8	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	2938									
112	112	4149/8	4149/8	1.0	1/2	1/2	Chord	9/8	1	1	1/4		1/4	1	2939									
112	112	4151/8	4151/8	0.0	9/16	9/16	Dynamic	9/8	1	1	0						sf							
112	112	4157/8	4157/8	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	2940									
112	112	4161/8	4161/8	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	2941									
112	112	4165/8	4165/8	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	2942									
112	112	4145/8	4145/8	0.0	3/8	3/8	Dynamic	9/8	1	2	0						sf							
112	112	4145/8	4145/8	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	2943									
112	112	4147/8	4147/8	0.25	7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	2944									
112	112	4149/8	4149/8	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	2945									
112	112	4151/8	4151/8	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	2946									
112	112	4153/8	4153/8	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	2947									
112	112	4155/8	4155/8	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	2948									
112	112	4157/8	4157/8	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	2949									
112	112	4159/8	4159/8	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	2950									
112	112	4161/8	4161/8	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	2951									
112	112	4163/8	4163/8	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	2952									
112	112	4165/8	4165/8	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	2953									
112	112	4167/8	4167/8	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	2954									
112	112	4133/8	4133/8	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	2955									
112	112	4137/8	4137/8	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	2956				182					
112	112	4141/8	4141/8	0.125	1/4	1/4	Chord	9/8	2	1	1/32		1/32	1	2957				182					
112	112	2071/4	2071/4	0.0625	9/32	9/32	Chord	9/8	2	1	1/64		1/64	1	2958				182					
112	112	8285/16	8285/16	0.0625	19/64	19/64	Chord	9/8	2	1	1/64		1/64	1	2959				182					
112	112	4143/8	4143/8	0.0625	5/16	5/16	Chord	9/8	2	1	1/64		1/64	1	2960				182					
112	112	8287/16	8287/16	0.0625	21/64	21/64	Chord	9/8	2	1	1/64		1/64	1	2961				182					
112	112	518	518	0.0625	11/32	11/32	Chord	9/8	2	1	1/64		1/64	1	2962				182					
112	112	8289/16	8289/16	0.0625	23/64	23/64	Chord	9/8	2	1	1/64		1/64	1	2963									
112	112	4145/8	4145/8	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	2964									
112	112	4149/8	4149/8	1.0	1/2	1/2	Chord	9/8	2	1	1/4		1/4	1	2965									
112	112	4157/8	4157/8	1.5	3/4	3/4	Chord	9/8	2	1	3/8		1/4	3/2	2966									
113	113	4169/8	4169/8	0.25	0	0	Chord	9/8	1	1	1/16		1/16	1	2967									
113	113	4171/8	4171/8	0.25	1/16	1/16	Chord	9/8	1	1	1/16		1/16	1	2968									
113	113	4173/8	4173/8	0.25	1/8	1/8	Chord	9/8	1	1	1/16		1/16	1	2969									
113	113	4175/8	4175/8	0.25	3/16	3/16	Chord	9/8	1	1	1/16		1/16	1	2970									
113	113	4177/8	4177/8	0.25	1/4	1/4	Chord	9/8	1	1	1/16		1/16	1	2971									
113	113	4179/8	4179/8	0.25	5/16	5/16	Chord	9/8	1	1	1/16		1/16	1	2972									
113	113	4181/8	4181/8	0.5	3/8	3/8	Chord	9/8	1	1	1/8		1/8	1	2973									
113	113	4185/8	4185/8	1.0	1/2	1/2	Chord	9/8	1	1	1/4		1/4	1	2974									
113	113	4187/8	4187/8	0.0	9/16	9/16	Dynamic	9/8	1	1	0						sf							
113	113	4193/8	4193/8	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	2975									
113	113	4197/8	4197/8	0.25	7/8	7/8	Chord	9/8	1	1	1/16		1/16	1	2976				183					
113	113	4199/8	4199/8	0.25	15/16	15/16	Chord	9/8	1	1	1/16		1/16	1	2977				183					
113	113	4201/8	4201/8	0.25	1	1	Chord	9/8	1	1	1/16		1/16	1	2978				183					
113	113	4203/8	4203/8	0.25	17/16	17/16	Chord	9/8	1	1	1/16		1/16	1	2979									
113	113	4181/8	4181/8	0.0	3/8	3/8	Dynamic	9/8	1	2	0						sf							
113	113	4181/8	4181/8	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	2980									
113	113	4183/8	4183/8	0.25	7/16	7/16	Chord	9/8	1	2	1/16		1/16	1	2981									
113	113	4185/8	4185/8	0.25	1/2	1/2	Chord	9/8	1	2	1/16		1/16	1	2982									
113	113	4187/8	4187/8	0.25	9/16	9/16	Chord	9/8	1	2	1/16		1/16	1	2983									
113	113	4189/8	4189/8	0.25	5/8	5/8	Chord	9/8	1	2	1/16		1/16	1	2984									
113	113	4191/8	4191/8	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	2985									
113	113	4193/8	4193/8	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	2986									
113	113	4195/8	4195/8	0.25	13/16	13/16	Chord	9/8	1	2	1/16		1/16	1	2987									
113	113	4197/8	4197/8	0.25	7/8	7/8	Chord	9/8	1	2	1/16		1/16	1	2988									
113	113	4199/8	4199/8	0.25	15/16	15/16	Chord	9/8	1	2	1/16		1/16	1	2989									
113	113	4201/8	4201/8	0.25	1	1	Chord	9/8	1	2	1/16		1/16	1	2990									
113	113	4203/8	4203/8	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	2991									
113	113	4169/8	4169/8	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	2992									
113	113	4173/8	4173/8	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	2993				184					
113	113	4177/8	4177/8	0.125	1/4	1/4	Chord	9/8	2	1	1/32		1/32	1	2994				184					
113	113	2089/4	2089/4	0.0625	9/32	9/32	Chord	9/8	2	1	1/64		1/64	1	2995				184					
113	113	8357/16	8357/16	0.0625	19/64	19/64	Chord	9/8	2	1	1/64		1/64	1	2996				184					
113	113	4179/8	4179/8	0.0625	5/16	5/16	Chord	9/8	2	1	1/64		1/64	1	2997				184					
113	113	8359/16	8359/16	0.0625	21/64	21/64	Chord	9/8	2	1	1/64		1/64	1	2998				184					
113	113	1045/2	1045/2	0.0625	11/32	11/32	Chord	9/8	2	1	1/64		1/64	1	2999				184					
113	113	8361/16	8361/16	0.0625	23/64	23/64	Chord	9/8	2	1	1/64		1/64	1	3000									
113	113	4181/8	4181/8	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	3001									
113	113	4185/8	4185/8	1.0	1/2	1/2	Chord	9/8	2	1	1/4		1/4	1	3002									
113	113	4193/8	4193/8	1.5	3/4	3/4	Chord	9/8	2	1	3/8		1/4	3/2	3003									
114	114	4205/8	4205/8	3.0	0	0	Chord	9/8	1	1	3/4		1/2	3/2	3004									
114	114	4215/8	4215/8	0.0	5/16	5/16	Spanner	9/8	1	1	0												5	
114	114	4217/8	4217/8	0.0	3/8	3/8	Spanner	9/8	1	1	0													
114	114	4229/8	4229/8	0.5	3/4	3/4	Chord	9/8	1	1	1/8		1/8	1	3005									
114	114	4233/8	4233/8	0.5	7/8	7/8	Chord	9/8	1	1	1/8		1/8	1	3006									
114	114	4237/8	4237/8	0.5	1	1	Chord	9/8	1	1	1/8		1/8	1	3007									
114	114	4207/8	4207/8	0.5	1/16	1/16	Chord	9/8	1	2	1/8		1/8	1	3008									
114	114	4211/8	4211/8	0.5	3/16	3/16	Chord	9/8	1	2	1/8		1/8	1	3009									
114	114	4215/8	4215/8	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	3010	>								
114	114	4217/8	4217/8	0.25	3/8	3/8	Chord	9/8	1	2	1/16		1/16	1	3011									
114	114	4219/8	4219/8	0.5	7/16	7/16	Chord	9/8	1	2	1/8		1/8	1	3012									
114	114	4223/8	4223/8	0.5	9/16	9/16	Chord	9/8	1	2	1/8		1/8	1	3013									
114	114	4227/8	4227/8	0.25	11/16	11/16	Chord	9/8	1	2	1/16		1/16	1	3014									
114	114	4229/8	4229/8	0.25	3/4	3/4	Chord	9/8	1	2	1/16		1/16	1	3015									
114	114	4231/8	4231/8	0.5	13/16	13/16	Chord	9/8	1	2	1/8		1/8	1	3016									
114	114	4235/8	4235/8	0.5	15/16	15/16	Chord	9/8	1	2	1/8		1/8	1	3017									
114	114	4239/8	4239/8	0.25	17/16	17/16	Chord	9/8	1	2	1/16		1/16	1	3018									
114	114	4209/8	4209/8	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	3019				185					
114	114	4213/8	4213/8	0.5	1/4	1/4	Chord	9/8	2	1	1/8		1/8	1	3020				185					
114	114	4217/8	4217/8	0.5	3/8	3/8	Chord	9/8	2	1	1/8		1/8	1	3021				185					
114	114	4221/8	4221/8	0.5	1/2	1/2	Chord	9/8	2	1	1/8		1/8	1	3022				185					
114	114	4225/8	4225/8	0.5	5/8	5/8	Chord	9/8	2	1	1/8		1/8	1	3023				185					
114	114	4229/8	4229/8	0.5	3/4	3/4	Chord	9/8	2	1	1/8		1/8	1	3024				185					
114	114	4233/8	4233/8	0.5	7/8	7/8	Chord	9/8	2	1	1/8		1/8	1	3025				185					
114	114	4237/8	4237/8	0.5	1	1	Chord	9/8	2	1	1/8		1/8	1	3026				185					
114	114	4205/8	4205/8	3.0	0	0	Chord	9/8	2	2	3/4		1/2	3/2	3027									
114	114	4229/8	4229/8	1.5	3/4	3/4	Chord	9/8	2	2	3/8		1/4	3/2	3028									
115	115	4241/8	4241/8	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	3029				186					
115	115	4253/8	4253/8	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	3030									
115	115	4241/8	4241/8	0.0	0	0	Dynamic	9/8	1	2	0						p							
115	115	4241/8	4241/8	0.25	0	0	Chord	9/8	1	2	1/16		1/16	1	3031	p								
115	115	4243/8	4243/8	0.5	1/16	1/16	Chord	9/8	1	2	1/8		1/8	1	3032									
115	115	4247/8	4247/8	0.5	3/16	3/16	Chord	9/8	1	2	1/8		1/8	1	3033									
115	115	4251/8	4251/8	0.25	5/16	5/16	Chord	9/8	1	2	1/16		1/16	1	3034									
115	115	4253/8	4253/8	1.0	3/8	3/8	Chord	9/8	1	2	1/4		1/4	1	3035									
115	115	4241/8	4241/8	0.5	0	0	Chord	9/8	2	1	1/8		1/8	1	3036				185					
115	115	4245/8	4245/8	0.5	1/8	1/8	Chord	9/8	2	1	1/8		1/8	1	3037				185					
115	115	4249/8	4249/8	0.25	1/4	1/4	Chord	9/8	2	1	1/16		1/16	1	3038				185					
115	115	4251/8	4251/8	0.25	5/16	5/16	Chord	9/8	2	1	1/16		1/16	1	3039				185					
115	115	4253/8	4253/8	1.0	3/8	3/8	Chord	9/8	2	1	1/4		1/4	1	3040									
115	115	4241/8	4241/8	1.5	0	0	Chord	9/8	2	2	3/8		1/4	3/2	3041									
115	115	4253/8	4253/8	1.0	3/8	3/8	Chord	9/8	2	2	1/4		1/4	1	3042									
116	116	4277/8	4277/8	1.5	0	0	Chord	9/8	1	1	3/8		1/4	3/2	3043									
116	116	4289/8	4289/8	1.0	3/8	3/8	Chord	9/8	1	1	1/4		1/4	1	3044									
116	116	4279/8	4279/8	0.5	1/16	1/16	Chord	9/8	1	2	1/8		1/8	1	3045									
116	116	4283/8	4283/8	0.5	3/16	3/16	Chord	9/8	1	2	1/8		1/8	1	3046									
