mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_hairpin	decrescendo_hairpin	diminuendo_line	crescendo_line
107	106	425	425	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1063			articStaccatoBelow					
107	106	843/2	843/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1064								
107	106	847/2	847/2	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1065								
108	107	1703/4	1703/4	0.0	1/16	1/16	Spanner	2/2	1	1	0												6
108	107	1703/4	1703/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	1066	<			106				6
108	107	426	426	0.0	1/8	1/8	Spanner	2/2	1	1	0								106				
108	107	426	426	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	1067				106				
108	107	1705/4	1705/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	1068				106				
108	107	853/2	853/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1069			articStaccatoAbove					
108	107	1711/4	1711/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	1070				107				
108	107	428	428	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	1071				107				
108	107	1713/4	1713/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	1072				107				
108	107	857/2	857/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1073			articStaccatoAbove					
108	107	851/2	851/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1074			articStaccatoBelow					
108	107	427	427	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	1075				108				
108	107	1709/4	1709/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	1076				108				
108	107	855/2	855/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1077			articStaccatoBelow					
108	107	429	429	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	1078				109				
108	107	1717/4	1717/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	1079				109				
109	108	1719/4	1719/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	1080				110				
109	108	430	430	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	1081				110				
109	108	1721/4	1721/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	1082				110				
109	108	861/2	861/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1083			articStaccatoAbove					
109	108	1727/4	1727/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	1084				111				
109	108	432	432	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	1085				111				
109	108	1729/4	1729/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	1086				111				
109	108	865/2	865/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1087			articStaccatoAbove					
109	108	859/2	859/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1088			articStaccatoBelow					
109	108	431	431	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	1089				112				
109	108	1725/4	1725/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	1090				112				
109	108	863/2	863/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1091			articStaccatoBelow					
109	108	433	433	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	1092				113				
109	108	1733/4	1733/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	1093				113				
110	109	1735/4	1735/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	1094				114				
110	109	434	434	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	1095				114				
110	109	1737/4	1737/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	1096				114				
110	109	869/2	869/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1097								
110	109	1743/4	1743/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	1098				115				
110	109	436	436	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	1099				115				
110	109	1745/4	1745/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	1100				115				
110	109	873/2	873/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1101			articStaccatoBelow					
110	109	867/2	867/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1102			articStaccatoBelow					
110	109	435	435	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	1103				116				
110	109	1741/4	1741/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	1104				116				
110	109	871/2	871/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1105			articStaccatoBelow					
110	109	437	437	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	1106				117				
110	109	1749/4	1749/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	1107				117				
111	110	1751/4	1751/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	1108				118				
111	110	438	438	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	1109				118				
111	110	1753/4	1753/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	1110				118				
111	110	877/2	877/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1111			articStaccatoBelow					
111	110	1759/4	1759/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	1112				119				
111	110	440	440	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	1113				119				
111	110	1761/4	1761/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	1114				119				
111	110	881/2	881/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1115			articStaccatoBelow					
111	110	875/2	875/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1116			articStaccatoBelow					
111	110	439	439	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	1117				120				
111	110	1757/4	1757/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	1118				120				
111	110	879/2	879/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1119			articStaccatoBelow					
111	110	441	441	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	1120				121				
111	110	1765/4	1765/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	1121				121				
112	111	1767/4	1767/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	1122	ff			122				
112	111	442	442	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	1123				122				
112	111	1769/4	1769/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	1124				122				
112	111	885/2	885/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1125			articStaccatoAbove					
112	111	1775/4	1775/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	1126				123				
112	111	444	444	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	1127				123				
112	111	1777/4	1777/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	1128				123				
112	111	889/2	889/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1129			articStaccatoAbove					
112	111	883/2	883/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1130			articStaccatoBelow					
112	111	443	443	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	1131				124				
112	111	1773/4	1773/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	1132				124				
112	111	887/2	887/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1133			articStaccatoAbove					
112	111	445	445	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	1134				125				
112	111	1781/4	1781/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	1135				125				
113	112	1783/4	1783/4	0.25	1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	1136				126				
113	112	446	446	0.25	1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	1137				126				
113	112	1785/4	1785/4	0.25	3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	1138				126				
113	112	893/2	893/2	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1139			articStaccatoAbove					
113	112	1791/4	1791/4	0.25	9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	1140				127				
113	112	448	448	0.25	5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	1141				127				
113	112	1793/4	1793/4	0.25	11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	1142				127				
113	112	897/2	897/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1143			articStaccatoAbove					
113	112	891/2	891/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1144			articStaccatoAbove					
113	112	447	447	0.25	3/8	3/8	Chord	2/2	2	1	1/16		1/16	1	1145				128				
113	112	1789/4	1789/4	0.25	7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	1146				128				
113	112	895/2	895/2	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1147			articStaccatoAbove					
113	112	449	449	0.25	7/8	7/8	Chord	2/2	2	1	1/16		1/16	1	1148				129				
113	112	1797/4	1797/4	0.25	15/16	15/16	Chord	2/2	2	1	1/16		1/16	1	1149				129				
114	113	2699/6	2699/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1150				130				
114	113	2701/6	2701/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1151				130				
114	113	901/2	901/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1152				130				
114	113	2705/6	2705/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1153				130				
114	113	2707/6	2707/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1154				130				
114	113	903/2	903/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf		130				
114	113	903/2	903/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1155				130				
114	113	2711/6	2711/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1156				130				
114	113	2713/6	2713/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1157				130				
114	113	905/2	905/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1158			articStaccatoBelow					
114	113	899/2	899/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1159			articStaccatoAbove					
114	113	905/2	905/2	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1160								
114	113	2717/6	2717/6	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1161								
114	113	2719/6	2719/6	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1162								
115	114	2723/6	2723/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1163				131				
115	114	2725/6	2725/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1164				131				
115	114	909/2	909/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1165				131				
115	114	2729/6	2729/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1166				131				
115	114	2731/6	2731/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1167				131				
115	114	911/2	911/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf		131				
115	114	911/2	911/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1168				131				
115	114	2735/6	2735/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1169				131				
115	114	2737/6	2737/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1170				131				
115	114	913/2	913/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1171			articStaccatoAbove					
115	114	907/2	907/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1172			articStaccatoBelow					
115	114	913/2	913/2	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1173								
115	114	2741/6	2741/6	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1174								
115	114	2743/6	2743/6	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1175								
116	115	2747/6	2747/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1176				132				
116	115	2749/6	2749/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1177				132				
116	115	917/2	917/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1178				132				
116	115	2753/6	2753/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1179				132				
116	115	2755/6	2755/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1180				132				
116	115	919/2	919/2	0.0	1/2	1/2	Dynamic	2/2	1	1	0						sf		132				
116	115	919/2	919/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1181				132				
116	115	2759/6	2759/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1182				132				
116	115	2761/6	2761/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1183				132				
116	115	921/2	921/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1184			articStaccatoAbove					
116	115	915/2	915/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1185			articStaccatoBelow					
116	115	921/2	921/2	0.3333333333333333	3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	1186								
116	115	2765/6	2765/6	0.3333333333333333	5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	1187								
116	115	2767/6	2767/6	0.3333333333333333	11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	1188								
117	116	2771/6	2771/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1189								
117	116	2773/6	2773/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1190								
117	116	925/2	925/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1191								
117	116	2777/6	2777/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1192								
117	116	2779/6	2779/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1193								
117	116	927/2	927/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1194								
117	116	2783/6	2783/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1195								
117	116	2785/6	2785/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1196								
117	116	929/2	929/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1197								
117	116	2789/6	2789/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1198								
117	116	2791/6	2791/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1199								
117	116	923/2	923/2	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	1200			articStaccatoBelow					
118	117	931/2	931/2	0.0	0	0	Dynamic	2/2	1	1	0						ff						
118	117	931/2	931/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1201	ff							
118	117	937/2	937/2	0.3333333333333333	3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1202								
118	117	2813/6	2813/6	0.3333333333333333	5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1203								
118	117	2815/6	2815/6	0.3333333333333333	11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1204								
118	117	931/2	931/2	4.0	0	0	Chord	2/2	2	1	1		1	1	1205								
119	118	939/2	939/2	0.3333333333333333	0	0	Chord	2/2	1	1	1/12		1/8	2/3	1206								
119	118	2819/6	2819/6	0.3333333333333333	1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1207								
119	118	2821/6	2821/6	0.3333333333333333	1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1208								
119	118	941/2	941/2	0.3333333333333333	1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1209								
119	118	2825/6	2825/6	0.3333333333333333	1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1210								
119	118	2827/6	2827/6	0.3333333333333333	5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1211								
119	118	943/2	943/2	0.3333333333333333	1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1212								
119	118	2831/6	2831/6	0.3333333333333333	7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1213								
119	118	2833/6	2833/6	0.3333333333333333	2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1214								
119	118	945/2	945/2	0.2	3/4	3/4	Chord	2/2	1	1	1/20		1/16	4/5	1215								
119	118	4727/10	4727/10	0.2	4/5	4/5	Chord	2/2	1	1	1/20		1/16	4/5	1216								
119	118	4729/10	4729/10	0.2	17/20	17/20	Chord	2/2	1	1	1/20		1/16	4/5	1217								
119	118	4731/10	4731/10	0.2	9/10	9/10	Chord	2/2	1	1	1/20		1/16	4/5	1218								
119	118	4733/10	4733/10	0.2	19/20	19/20	Chord	2/2	1	1	1/20		1/16	4/5	1219								
119	118	939/2	939/2	4.0	0	0	Chord	2/2	2	1	1		1	1	1220								
120	119	947/2	947/2	4.0	0	0	Chord	2/2	1	1	1		1	1	1221								
120	119	947/2	947/2	0.0	0	0	Dynamic	2/2	2	1	0						sf						
120	119	947/2	947/2	4.0	0	0	Chord	2/2	2	1	1		1	1	1222								
121	120	955/2	955/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1223								
121	120	480	480	0.0	5/8	5/8	Dynamic	2/2	1	1	0						p						
121	120	480	480	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1224	p		articStaccatoAbove					
121	120	961/2	961/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1225			articStaccatoAbove					
121	120	481	481	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1226			articStaccatoAbove					
121	120	955/2	955/2	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	1227								
122	121	963/2	963/2	1.5	0	0	Chord	2/2	1	1	3/8		1/4	3/2	1228				133				
122	121	483	483	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1229				133				
122	121	967/2	967/2	1.5	1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	1230				133				
122	121	485	485	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1231								
122	121	963/2	963/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1232				134				
122	121	482	482	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1233				134				
122	121	965/2	965/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1234				134				
122	121	483	483	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1235								
122	121	967/2	967/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1236				135				
122	121	484	484	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1237				135				
122	121	969/2	969/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1238				135				
122	121	485	485	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1239								
123	122	971/2	971/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1240								
123	122	975/2	975/2	0.0	1/2	1/2	Chord	2/2	1	1	0	acciaccatura	1/8	1	1241								
123	122	975/2	975/2	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	1242				136				
123	122	488	488	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	1243				136				
123	122	977/2	977/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1244				136				
123	122	489	489	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1245				136				
123	122	971/2	971/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1246				137				
123	122	486	486	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1247				137				
123	122	973/2	973/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1248				137				
123	122	487	487	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1249								
123	122	975/2	975/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1250								
123	122	488	488	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1251								
123	122	977/2	977/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1252								
123	122	489	489	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1253								
124	123	979/2	979/2	0.0	0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	1254				136				
124	123	979/2	979/2	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	1255				136				
124	123	490	490	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1256				136				
124	123	981/2	981/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1257				136				
124	123	491	491	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1258								
124	123	983/2	983/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1259			articStaccatoAbove					
124	123	985/2	985/2	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1260			articStaccatoAbove					
124	123	979/2	979/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1261								
124	123	490	490	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1262								
124	123	981/2	981/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1263								
124	123	491	491	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1264								
124	123	983/2	983/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1265								
124	123	492	492	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1266								
124	123	985/2	985/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1267								
124	123	493	493	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1268								
125	124	987/2	987/2	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	1269								
125	124	993/2	993/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1270				138				
125	124	497	497	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1271								
125	124	987/2	987/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1272				139				
125	124	494	494	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1273				139				
125	124	989/2	989/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1274				139				
125	124	495	495	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1275								
125	124	991/2	991/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1276				140				
125	124	496	496	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1277				140				
125	124	993/2	993/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1278				140				
125	124	497	497	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1279								
126	125	995/2	995/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1280								
126	125	995/2	995/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1281								
126	125	995/2	995/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1282				141				
126	125	999/2	999/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1283								
126	125	1001/2	1001/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1284				142				
126	125	501	501	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1285								
126	125	995/2	995/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1286				143				
126	125	498	498	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1287				143				
126	125	997/2	997/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1288				143				
126	125	499	499	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1289								
126	125	999/2	999/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1290				144				
126	125	500	500	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1291				144				
126	125	1001/2	1001/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1292				144				
126	125	501	501	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1293								
127	126	1003/2	1003/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1294								
127	126	1003/2	1003/2	0.0	0	0	Chord	2/2	1	1	0	grace16	1/16	1	1295								
127	126	1003/2	1003/2	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	1296				145				
127	126	1007/2	1007/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1297								
127	126	1009/2	1009/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1298				146				
127	126	505	505	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1299								
127	126	1003/2	1003/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1300				147				
127	126	502	502	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1301				147				
127	126	1005/2	1005/2	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1302				147				
127	126	503	503	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1303								
127	126	1007/2	1007/2	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1304				148				
127	126	504	504	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1305				148				
127	126	1009/2	1009/2	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1306				148				
127	126	505	505	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1307								
128	127	1011/2	1011/2	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	1308			articStaccatoAbove					
128	127	1013/2	1013/2	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1309				149				
128	127	507	507	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1310								
128	127	1015/2	1015/2	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1311			articStaccatoAbove					
128	127	1017/2	1017/2	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	1312				150				
128	127	509	509	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	1313								
128	127	1011/2	1011/2	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	1314				151				
128	127	506	506	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1315				151				
