mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_line
89	87	693/2	693/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1054					
89	87	347	347	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1055					
89	87	695/2	695/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1056					
89	87	348	348	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1057					
89	87	697/2	697/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1058					
89	87	349	349	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1059					
89	87	699/2	699/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1060					
89	87	350	350	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1061					
90	88	701/2	701/2	0.0	0	0	Dynamic	4/4	1	1	0						ff			
90	88	701/2	701/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1062				91	
90	88	703/2	703/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1063				91	
90	88	1407/4	1407/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1064				91	
90	88	352	352	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1065				91	
90	88	1409/4	1409/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1066				91	
90	88	705/2	705/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1067				91	
90	88	1411/4	1411/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1068				91	
90	88	353	353	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1069				91	
90	88	1413/4	1413/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1070				91	
90	88	707/2	707/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1071				91	
90	88	1415/4	1415/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1072				91	
90	88	354	354	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1073				91	
90	88	1417/4	1417/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1074					
90	88	701/2	701/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1075					
91	89	709/2	709/2	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1076					
91	89	2129/6	2129/6	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1077					
91	89	2131/6	2131/6	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1078					
91	89	711/2	711/2	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1079					
91	89	2135/6	2135/6	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1080					
91	89	2137/6	2137/6	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1081					
91	89	713/2	713/2	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1082					
91	89	2141/6	2141/6	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1083					
91	89	2143/6	2143/6	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1084					
91	89	715/2	715/2	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1085					
91	89	2147/6	2147/6	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1086					
91	89	2149/6	2149/6	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1087					
91	89	709/2	709/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1088					
92	90	1435/4	1435/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1089				92	
92	90	359	359	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1090				92	
92	90	1437/4	1437/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1091				92	
92	90	719/2	719/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1092			articStaccatoAbove		
92	90	1443/4	1443/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1093				93	
92	90	361	361	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1094				93	
92	90	1445/4	1445/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1095				93	
92	90	723/2	723/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1096			articStaccatoAbove		
92	90	717/2	717/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1097			articStaccatoBelow		
92	90	360	360	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1098			articStaccatoAbove		
92	90	721/2	721/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1099			articStaccatoBelow		
92	90	362	362	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1100			articStaccatoAbove		
93	91	725/2	725/2	0.0	0	0	Dynamic	4/4	1	1	0						ff			
93	91	725/2	725/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1101					
93	91	1451/4	1451/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1102					
93	91	363	363	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1103					
93	91	1453/4	1453/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1104					
93	91	727/2	727/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1105					
93	91	1455/4	1455/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1106					
93	91	364	364	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1107					
93	91	1457/4	1457/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1108					
93	91	729/2	729/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1109					
93	91	1459/4	1459/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1110					
93	91	365	365	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1111					
93	91	1461/4	1461/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1112					
93	91	731/2	731/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1113					
93	91	1463/4	1463/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1114					
93	91	366	366	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1115					
93	91	1465/4	1465/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1116					
93	91	363	363	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	1117				94	
93	91	1453/4	1453/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	1118				94	
93	91	727/2	727/2	0.25	1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	1119				94	
93	91	1455/4	1455/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	1120				94	
93	91	364	364	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	1121				94	
93	91	1457/4	1457/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	1122					
93	91	729/2	729/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1123					
93	91	2189/6	2189/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1124					
93	91	2191/6	2191/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1125					
93	91	731/2	731/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1126					
93	91	2195/6	2195/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1127					
93	91	2197/6	2197/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1128					
94	92	733/2	733/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	1129					
94	92	1467/4	1467/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1130					
94	92	367	367	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1131					
94	92	1469/4	1469/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1132					
94	92	735/2	735/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1133					
94	92	1471/4	1471/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1134					
94	92	368	368	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1135					
94	92	1473/4	1473/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1136					
94	92	737/2	737/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	1137					
94	92	1475/4	1475/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1138					
94	92	369	369	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1139					
94	92	1477/4	1477/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1140					
94	92	739/2	739/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1141					
94	92	1479/4	1479/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1142					
94	92	370	370	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1143					
94	92	1481/4	1481/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1144					
94	92	733/2	733/2	0.3333333333333333	0	0	Chord	4/4	2	1	1/12		1/8	2/3	1145					
94	92	2201/6	2201/6	0.3333333333333333	1/12	1/12	Chord	4/4	2	1	1/12		1/8	2/3	1146					
94	92	2203/6	2203/6	0.3333333333333333	1/6	1/6	Chord	4/4	2	1	1/12		1/8	2/3	1147					
94	92	735/2	735/2	0.3333333333333333	1/4	1/4	Chord	4/4	2	1	1/12		1/8	2/3	1148					
94	92	2207/6	2207/6	0.3333333333333333	1/3	1/3	Chord	4/4	2	1	1/12		1/8	2/3	1149					
94	92	2209/6	2209/6	0.3333333333333333	5/12	5/12	Chord	4/4	2	1	1/12		1/8	2/3	1150					
94	92	737/2	737/2	0.3333333333333333	1/2	1/2	Chord	4/4	2	1	1/12		1/8	2/3	1151					
94	92	2213/6	2213/6	0.3333333333333333	7/12	7/12	Chord	4/4	2	1	1/12		1/8	2/3	1152					
94	92	2215/6	2215/6	0.3333333333333333	2/3	2/3	Chord	4/4	2	1	1/12		1/8	2/3	1153					
94	92	739/2	739/2	0.3333333333333333	3/4	3/4	Chord	4/4	2	1	1/12		1/8	2/3	1154					
94	92	2219/6	2219/6	0.3333333333333333	5/6	5/6	Chord	4/4	2	1	1/12		1/8	2/3	1155					
94	92	2221/6	2221/6	0.3333333333333333	11/12	11/12	Chord	4/4	2	1	1/12		1/8	2/3	1156					
95	93	1483/4	1483/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	1157				95	
95	93	371	371	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	1158				95	
95	93	1485/4	1485/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	1159				95	
95	93	743/2	743/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1160			articStaccatoAbove		
95	93	1491/4	1491/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	1161				96	
95	93	373	373	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	1162				96	
95	93	1493/4	1493/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	1163				96	
95	93	747/2	747/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1164			articStaccatoAbove		
95	93	741/2	741/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1165			articStaccatoBelow		
95	93	372	372	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1166			articStaccatoBelow		
95	93	745/2	745/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1167			articStaccatoBelow		
95	93	374	374	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1168			articStaccatoBelow		
96	94	749/2	749/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1169					
96	94	751/2	751/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0						ff			
96	94	751/2	751/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1170			articStaccatoAbove		
96	94	376	376	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1171			articStaccatoAbove		
96	94	753/2	753/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1172			articStaccatoAbove		
96	94	755/2	755/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1173			articStaccatoAbove		
96	94	378	378	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1174			articStaccatoAbove		
96	94	749/2	749/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1175					
96	94	751/2	751/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1176			articStaccatoBelow		
96	94	376	376	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1177			articStaccatoBelow		
96	94	753/2	753/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1178			articStaccatoBelow		
96	94	755/2	755/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1179			articStaccatoBelow		
96	94	378	378	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1180			articStaccatoBelow		
97	95	757/2	757/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1181			articStaccatoAbove		
97	95	759/2	759/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1182			articStaccatoAbove		
97	95	763/2	763/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						p			
97	95	763/2	763/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1183			articStaccatoAbove		
97	95	757/2	757/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1184			articStaccatoBelow		
97	95	759/2	759/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1185			articStaccatoBelow		
97	95	763/2	763/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1186			articStaccatoBelow		
98	96	765/2	765/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1187			articStaccatoAbove		
98	96	767/2	767/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1188			articStaccatoAbove		
98	96	769/2	769/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1189			articStaccatoAbove		
98	96	771/2	771/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1190			articStaccatoAbove		
98	96	765/2	765/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1191			articStaccatoBelow		
98	96	767/2	767/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1192			articStaccatoBelow		
98	96	769/2	769/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1193			articStaccatoBelow		
98	96	771/2	771/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1194			articStaccatoBelow		
99	97	773/2	773/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1195			articStaccatoAbove		
99	97	775/2	775/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0						ff			
99	97	775/2	775/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	1196				97	
99	97	1551/4	1551/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	1197				97	
99	97	388	388	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	1198				97	
99	97	1553/4	1553/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	1199					
99	97	777/2	777/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1200			articStaccatoAbove		
99	97	779/2	779/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1201				98	
99	97	1559/4	1559/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1202				98	
99	97	390	390	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1203				98	
99	97	1561/4	1561/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1204					
99	97	773/2	773/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1205			articStaccatoBelow		
99	97	775/2	775/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	1206			articStaccatoBelow		
99	97	388	388	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	1207			articStaccatoBelow		
99	97	777/2	777/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1208			articStaccatoBelow		
99	97	779/2	779/2	0.5	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	1209			articStaccatoBelow		
99	97	390	390	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	1210			articStaccatoBelow		
100	98	781/2	781/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1211			articStaccatoAbove		
100	98	783/2	783/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1212			articStaccatoAbove		
100	98	787/2	787/2	0.0	3/4	3/4	Dynamic	4/4	1	1	0						ff			
100	98	787/2	787/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1213					
100	98	781/2	781/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1214			articStaccatoBelow		
100	98	783/2	783/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1215			articStaccatoBelow		
100	98	787/2	787/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1216					
101	99	789/2	789/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1217					
101	99	791/2	791/2	0.0	1/4	1/4	Dynamic	4/4	1	1	0						p			
101	99	791/2	791/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1218			articStaccatoAbove		
101	99	793/2	793/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1219			articStaccatoAbove		
101	99	795/2	795/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1220			articStaccatoAbove		
101	99	789/2	789/2	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1221					
101	99	791/2	791/2	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1222			articStaccatoBelow		
101	99	793/2	793/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1223			articStaccatoBelow		
101	99	795/2	795/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1224			articStaccatoBelow		
102	100	797/2	797/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1225					
102	100	799/2	799/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1226				99	
102	100	400	400	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1227					
102	100	803/2	803/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1228				100	
102	100	402	402	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1229					
102	100	797/2	797/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1230				101	
102	100	399	399	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1231					
102	100	801/2	801/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1232				102	
102	100	401	401	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1233					
103	101	807/2	807/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1234				103	
103	101	404	404	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1235					
103	101	811/2	811/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1236				104	
103	101	406	406	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1237					
103	101	805/2	805/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1238				105	
103	101	403	403	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1239					
103	101	809/2	809/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1240				106	
103	101	405	405	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1241					
104	102	815/2	815/2	0.0	1/4	1/4	Spanner	4/4	1	1	0									5
104	102	815/2	815/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1242				107	5
104	102	408	408	0.0	3/8	3/8	Spanner	4/4	1	1	0									
104	102	408	408	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1243					
104	102	819/2	819/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1244				108	
104	102	410	410	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1245					
104	102	813/2	813/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1246				109	
104	102	407	407	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1247					
104	102	817/2	817/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1248				110	
104	102	409	409	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1249					
105	103	823/2	823/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	1250				111	
105	103	412	412	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	1251					
105	103	827/2	827/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1252				112	
105	103	414	414	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1253					
105	103	821/2	821/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	1254				113	
105	103	411	411	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	1255					
105	103	825/2	825/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1256				114	
105	103	413	413	0.5	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	1257					
106	104	829/2	829/2	0.0	0	0	Dynamic	4/4	1	1	0						fp			
106	104	829/2	829/2	4.0	0	0	Chord	4/4	1	1	1		1	1	1258					
106	104	829/2	829/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1259					
107	105	837/2	837/2	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1260				115	
107	105	839/2	839/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1261				115	
107	105	841/2	841/2	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1262				115	
107	105	843/2	843/2	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1263					
107	105	837/2	837/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1264					
107	105	841/2	841/2	2.0	1/2	1/2	Chord	4/4	1	2	1/2		1/2	1	1265					
107	105	837/2	837/2	4.0	0	0	Chord	4/4	2	1	1		1	1	1266					
108	106	845/2	845/2	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	1267					
108	106	845/2	845/2	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	1268					
108	106	845/2	845/2	0.0	0	0	Chord	4/4	1	1	0	grace16	1/16	1	1269					
108	106	845/2	845/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1270					
108	106	425	425	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1271			articStaccatoBelow	116	
108	106	851/2	851/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1272			articStaccatoBelow	116	
108	106	426	426	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1273			articStaccatoBelow		
108	106	845/2	845/2	0.0	0	0	Dynamic	4/4	1	2	0						pp			
108	106	845/2	845/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1274					
108	106	845/2	845/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1275					
108	106	849/2	849/2	0.0	1/2	1/2	Dynamic	4/4	2	1	0						p			
109	107	853/2	853/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1276			articStaccatoAbove	117	
109	107	427	427	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1277			articStaccatoAbove		
109	107	855/2	855/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1278					
109	107	853/2	853/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1279					
109	107	857/2	857/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1280			articStaccatoBelow	118	
109	107	859/2	859/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1281			articStaccatoBelow		
109	107	853/2	853/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1282					
109	107	857/2	857/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1283			articStaccatoBelow	119	
109	107	859/2	859/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1284			articStaccatoBelow		
110	108	861/2	861/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1285					
110	108	865/2	865/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	1286					
110	108	433	433	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1287			articStaccatoBelow	120	
110	108	867/2	867/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1288			articStaccatoBelow	120	
110	108	434	434	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1289			articStaccatoBelow		
110	108	861/2	861/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1290					
110	108	865/2	865/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	1291					
111	109	869/2	869/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	1292			articStaccatoAbove	121	
111	109	435	435	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	1293			articStaccatoAbove		
111	109	871/2	871/2	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1294					
111	109	869/2	869/2	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1295					
111	109	873/2	873/2	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1296			articStaccatoBelow	122	
111	109	875/2	875/2	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1297			articStaccatoBelow		
111	109	869/2	869/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1298					
111	109	873/2	873/2	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1299			articStaccatoBelow	123	
111	109	875/2	875/2	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1300			articStaccatoBelow		
112	110	877/2	877/2	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1301					
112	110	441	441	0.5	5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	1302			articStaccatoBelow	124	
112	110	883/2	883/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	1303			articStaccatoBelow	124	
112	110	442	442	0.5	7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	1304			articStaccatoBelow		
112	110	877/2	877/2	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1305					
