mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	system_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_line	decrescendo_hairpin	crescendo_hairpin	diminuendo_line	pedal	Pedal_<sym>keyboardPedalPed</sym>	Trill:trill	Ottava:8vb
310	303	3775/4	3775/4	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	4854																	
310	303	3777/4	3777/4	0.25	1/4	1/4	Chord	3/4	1	2	1/16			1/16	1	4855																	
310	303	1889/2	1889/2	0.25	5/16	5/16	Chord	3/4	1	2	1/16			1/16	1	4856																	
310	303	3779/4	3779/4	0.25	3/8	3/8	Chord	3/4	1	2	1/16			1/16	1	4857																	
310	303	945	945	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	4858																	
310	303	3781/4	3781/4	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	4859																	
310	303	3775/4	3775/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	4860																	
310	303	944	944	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	4861																	
310	303	3777/4	3777/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	4862																	
310	303	1889/2	1889/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	4863																	
310	303	3779/4	3779/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	4864																	
310	303	945	945	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	4865																	
310	303	3781/4	3781/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	4866																	
311	304	3785/4	3785/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	4867																	
311	304	1893/2	1893/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	4868																	
311	304	3787/4	3787/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	4869																	
311	304	947	947	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	4870																	
311	304	3789/4	3789/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	4871																	
311	304	1895/2	1895/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	4872																	
311	304	3791/4	3791/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	4873																	
311	304	948	948	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	4874																	
311	304	3793/4	3793/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	4875																	
311	304	1897/2	1897/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	4876																	
311	304	3795/4	3795/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	4877																	
311	304	949	949	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	4878																	
311	304	3787/4	3787/4	1.0	1/8	1/8	Chord	3/4	1	2	1/4			1/4	1	4879																	
311	304	3791/4	3791/4	1.0	3/8	3/8	Chord	3/4	1	2	1/4			1/4	1	4880																	
311	304	3795/4	3795/4	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	4881																	
311	304	3787/4	3787/4	0.0	1/8	1/8	Spanner	3/4	2	1	0																	5					
311	304	3787/4	3787/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	4882												5					
311	304	947	947	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	4883												5					
311	304	3789/4	3789/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	4884												5					
311	304	1895/2	1895/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	4885												5					
311	304	3791/4	3791/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	4886												5					
311	304	948	948	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	4887												5					
311	304	3793/4	3793/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	4888												5					
311	304	1897/2	1897/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	4889												5					
311	304	3795/4	3795/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	4890												5					
311	304	949	949	0.0	11/16	11/16	Dynamic	3/4	2	1	0						ff																
311	304	949	949	0.0	11/16	11/16	Spanner	3/4	2	1	0																						
311	304	949	949	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	4891																	
312	305	3797/4	3797/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	4892																	
312	305	1899/2	1899/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	4893																	
312	305	3799/4	3799/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	4894																	
312	305	950	950	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	4895																	
312	305	3801/4	3801/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	4896																	
312	305	1901/2	1901/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	4897																	
312	305	3803/4	3803/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	4898																	
312	305	951	951	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	4899																	
312	305	3805/4	3805/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	4900																	
312	305	1903/2	1903/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	4901																	
312	305	3807/4	3807/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	4902																	
312	305	952	952	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	4903																	
312	305	3797/4	3797/4	1.5	0	0	Chord	3/4	1	2	3/8			1/4	3/2	4904																	
312	305	3803/4	3803/4	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	4905																	
312	305	3805/4	3805/4	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	4906																	
312	305	3797/4	3797/4	0.0	0	0	Spanner	3/4	2	1	0																11						
312	305	3797/4	3797/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	4907											11						
312	305	1899/2	1899/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	4908											11						
312	305	3799/4	3799/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	4909											11						
312	305	950	950	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	4910											11						
312	305	3801/4	3801/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	4911											11						
312	305	1901/2	1901/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	4912											11						
312	305	3803/4	3803/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	4913											11						
312	305	951	951	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	4914											11						
312	305	3805/4	3805/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	4915											11						
312	305	1903/2	1903/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	4916											11						
312	305	3807/4	3807/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	4917											11						
312	305	952	952	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	4918											11						
313	306	3809/4	3809/4	0.0	0	0	Dynamic	3/4	1	1	0						f																
313	306	3809/4	3809/4	0.0	0	0	Spanner	3/4	1	1	0																	6					
313	306	3809/4	3809/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	4919												6					
313	306	1905/2	1905/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	4920												6					
313	306	3811/4	3811/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	4921												6					
313	306	953	953	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	4922												6					
313	306	3813/4	3813/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	4923												6					
313	306	1907/2	1907/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	4924												6					
313	306	3815/4	3815/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	4925												6					
313	306	954	954	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	4926												6					
313	306	3817/4	3817/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	4927												6					
313	306	1909/2	1909/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	4928												6					
313	306	3819/4	3819/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	4929												6					
313	306	955	955	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	4930												6					
313	306	3809/4	3809/4	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	4931												6					
313	306	3809/4	3809/4	0.0	0	0	Spanner	3/4	2	1	0																						
313	306	3809/4	3809/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	4932																	
313	306	1905/2	1905/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	4933																	
313	306	3811/4	3811/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	4934																	
313	306	953	953	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	4935																	
313	306	3813/4	3813/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	4936																	
313	306	1907/2	1907/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	4937																	
313	306	3815/4	3815/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	4938																	
313	306	954	954	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	4939																	
313	306	3817/4	3817/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	4940																	
313	306	1909/2	1909/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	4941																	
313	306	3819/4	3819/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	4942																	
313	306	955	955	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	4943																	
314	307	3821/4	3821/4	0.0	0	0	Dynamic	3/4	1	1	0						sf																
314	307	3821/4	3821/4	0.0	0	0	Spanner	3/4	1	1	0																						
314	307	3821/4	3821/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	4944																	
314	307	1911/2	1911/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	4945																	
314	307	3823/4	3823/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	4946																	
314	307	956	956	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	4947																	
314	307	3825/4	3825/4	0.0	1/4	1/4	Dynamic	3/4	1	1	0						sf																
314	307	3825/4	3825/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	4948																	
314	307	1913/2	1913/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	4949																	
314	307	3827/4	3827/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	4950																	
314	307	957	957	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	4951																	
314	307	3829/4	3829/4	0.0	1/2	1/2	Dynamic	3/4	1	1	0						sf																
314	307	3829/4	3829/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	4952																	
314	307	1915/2	1915/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	4953																	
314	307	3831/4	3831/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	4954																	
314	307	958	958	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	4955																	
314	307	3829/4	3829/4	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	4956																	
314	307	3821/4	3821/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	4957																	
314	307	1911/2	1911/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	4958																	
314	307	3823/4	3823/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	4959																	
314	307	956	956	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	4960																	
314	307	3825/4	3825/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	4961																	
314	307	1913/2	1913/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	4962																	
314	307	3827/4	3827/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	4963																	
314	307	957	957	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	4964																	
314	307	3829/4	3829/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	4965																	
314	307	1915/2	1915/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	4966																	
314	307	3831/4	3831/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	4967																	
314	307	958	958	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	4968																	
315	308	3833/4	3833/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	4969																	
315	308	1917/2	1917/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	4970																	
315	308	3835/4	3835/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	4971																	
315	308	959	959	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	4972																	
315	308	3837/4	3837/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	4973																	
315	308	1919/2	1919/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	4974																	
315	308	3839/4	3839/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	4975																	
315	308	960	960	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	4976																	
315	308	3841/4	3841/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	4977																	
315	308	1921/2	1921/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	4978																	
315	308	3843/4	3843/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	4979																	
315	308	961	961	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	4980																	
315	308	3833/4	3833/4	0.0	0	0	Spanner	3/4	2	1	0																					72	
315	308	3833/4	3833/4	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	4981																72	
315	308	3841/4	3841/4	0.0	1/2	1/2	Spanner	3/4	2	1	0																						
315	308	3841/4	3841/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	4982																	
315	308	3833/4	3833/4	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	4983																	
315	308	3837/4	3837/4	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	4984																	
315	308	3841/4	3841/4	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	4985																	
316	309	3845/4	3845/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	4986																	
316	309	1923/2	1923/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	4987																	
316	309	3847/4	3847/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	4988																	
316	309	962	962	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	4989																	
316	309	3849/4	3849/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	4990																	
316	309	1925/2	1925/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	4991																	
316	309	3851/4	3851/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	4992																	
316	309	963	963	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	4993																	
316	309	3853/4	3853/4	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	4994																	
316	309	1927/2	1927/2	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	4995																	
316	309	3855/4	3855/4	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	4996																	
316	309	964	964	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	4997																	
316	309	3845/4	3845/4	0.0	0	0	Spanner	3/4	2	1	0																					73	
316	309	3845/4	3845/4	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	4998																73	
316	309	3853/4	3853/4	0.0	1/2	1/2	Spanner	3/4	2	1	0																						
316	309	3853/4	3853/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	4999																	
316	309	3845/4	3845/4	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	5000																	
316	309	3849/4	3849/4	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	5001																	
316	309	3853/4	3853/4	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	5002																	
317	310	3857/4	3857/4	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	5003																	
317	310	1929/2	1929/2	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	5004																	
317	310	3859/4	3859/4	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	5005																	
317	310	965	965	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	5006																	
317	310	3861/4	3861/4	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	5007																	
317	310	1931/2	1931/2	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	5008																	
317	310	3863/4	3863/4	0.25	3/8	3/8	Chord	3/4	1	1	1/16			1/16	1	5009																	
317	310	966	966	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	5010																	
317	310	3865/4	3865/4	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	5011																	
317	310	3857/4	3857/4	0.0	0	0	Spanner	3/4	2	1	0																					74	
317	310	3857/4	3857/4	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	5012																74	
317	310	3865/4	3865/4	0.0	1/2	1/2	Spanner	3/4	2	1	0																						
317	310	3865/4	3865/4	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	5013																	
317	310	3857/4	3857/4	1.0	0	0	Chord	3/4	2	2	1/4			1/4	1	5014																	
317	310	3861/4	3861/4	1.0	1/4	1/4	Chord	3/4	2	2	1/4			1/4	1	5015																	
317	310	3865/4	3865/4	0.5	1/2	1/2	Chord	3/4	2	2	1/8			1/8	1	5016																	
317	310	3867/4	3867/4	0.5	5/8	5/8	Chord	3/4	2	2	1/8			1/8	1	5017																	
318	311	3869/4	3869/4	0.0	0	0	Spanner	3/4	1	1	0																					75	
318	311	3869/4	3869/4	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	5018																75	
318	311	3877/4	3877/4	0.0	1/2	1/2	Spanner	3/4	1	1	0																						
318	311	3877/4	3877/4	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	5019																	
318	311	3869/4	3869/4	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	5020																	
318	311	3873/4	3873/4	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	5021																	
318	311	3877/4	3877/4	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	5022																	
318	311	3879/4	3879/4	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	5023																	
318	311	3869/4	3869/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	5024																	
318	311	1935/2	1935/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	5025																	
318	311	3871/4	3871/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	5026																	
318	311	968	968	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	5027																	
318	311	3873/4	3873/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	5028																	
318	311	1937/2	1937/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	5029																	
318	311	3875/4	3875/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	5030																	
318	311	969	969	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	5031																	
318	311	3877/4	3877/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	5032																	
318	311	1939/2	1939/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	5033																	
318	311	3879/4	3879/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	5034																	
318	311	970	970	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	5035																	
319	312	3881/4	3881/4	0.0	0	0	Spanner	3/4	1	1	0																					76	
319	312	3881/4	3881/4	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	5036																76	
319	312	3889/4	3889/4	0.0	1/2	1/2	Spanner	3/4	1	1	0																						
319	312	3889/4	3889/4	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	5037																	
319	312	3891/4	3891/4	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	5038																	
319	312	3881/4	3881/4	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	5039																	
319	312	3885/4	3885/4	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	5040																	
319	312	3889/4	3889/4	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	5041																	
319	312	3891/4	3891/4	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	5042																	
319	312	3881/4	3881/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	5043																	
319	312	1941/2	1941/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	5044																	
319	312	3883/4	3883/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	5045																	
319	312	971	971	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	5046																	
319	312	3885/4	3885/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	5047																	
319	312	1943/2	1943/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	5048																	
319	312	3887/4	3887/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	5049																	
319	312	972	972	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	5050																	
319	312	3889/4	3889/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	5051																	
319	312	1945/2	1945/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	5052																	
319	312	3891/4	3891/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	5053																	
319	312	973	973	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	5054																	
320	313	3893/4	3893/4	0.0	0	0	Spanner	3/4	1	1	0																					77	
320	313	3893/4	3893/4	2.0	0	0	Chord	3/4	1	1	1/2			1/2	1	5055																77	
320	313	3901/4	3901/4	0.0	1/2	1/2	Spanner	3/4	1	1	0																						
320	313	3901/4	3901/4	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	5056																	
320	313	3893/4	3893/4	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	5057																	
320	313	3897/4	3897/4	1.0	1/4	1/4	Chord	3/4	1	2	1/4			1/4	1	5058																	
320	313	3901/4	3901/4	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	5059																	
320	313	3903/4	3903/4	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	5060																	
320	313	3893/4	3893/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	5061																	
320	313	1947/2	1947/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	5062																	
320	313	3895/4	3895/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	5063																	
320	313	974	974	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	5064																	
320	313	3897/4	3897/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	5065																	
320	313	1949/2	1949/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	5066																	
320	313	3899/4	3899/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	5067																	
320	313	975	975	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	5068																	
320	313	3901/4	3901/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	5069																	
320	313	1951/2	1951/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	5070																	
320	313	3903/4	3903/4	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	5071																	
321	314	3911/4	3911/4	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	5072																	
321	314	3913/4	3913/4	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	5073																	
321	314	3915/4	3915/4	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	5074																	
321	314	3905/4	3905/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	5075																	
321	314	1953/2	1953/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	5076																	
321	314	3907/4	3907/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	5077																	
321	314	977	977	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	5078																	
321	314	3909/4	3909/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	5079																	
321	314	1955/2	1955/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	5080																	
321	314	3911/4	3911/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	5081																	
321	314	978	978	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	5082																	
321	314	3913/4	3913/4	0.25	1/2	1/2	Chord	3/4	2	1	1/16			1/16	1	5083																	
321	314	1957/2	1957/2	0.25	9/16	9/16	Chord	3/4	2	1	1/16			1/16	1	5084																	
321	314	3915/4	3915/4	0.25	5/8	5/8	Chord	3/4	2	1	1/16			1/16	1	5085																	
321	314	979	979	0.25	11/16	11/16	Chord	3/4	2	1	1/16			1/16	1	5086																	
321	314	3905/4	3905/4	2.0	0	0	Chord	3/4	2	2	1/2			1/2	1	5087		ornamentTrill															
321	314	3913/4	3913/4	1.0	1/2	1/2	Chord	3/4	2	2	1/4			1/4	1	5088																	
322	315	3923/4	3923/4	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	5089																	
322	315	3925/4	3925/4	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	5090																	
322	315	3927/4	3927/4	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	5091																	
322	315	3917/4	3917/4	0.25	0	0	Chord	3/4	2	1	1/16			1/16	1	5092																	
322	315	1959/2	1959/2	0.25	1/16	1/16	Chord	3/4	2	1	1/16			1/16	1	5093																	
322	315	3919/4	3919/4	0.25	1/8	1/8	Chord	3/4	2	1	1/16			1/16	1	5094																	
322	315	980	980	0.25	3/16	3/16	Chord	3/4	2	1	1/16			1/16	1	5095																	
322	315	3921/4	3921/4	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	5096																	
322	315	1961/2	1961/2	0.25	5/16	5/16	Chord	3/4	2	1	1/16			1/16	1	5097																	
322	315	3923/4	3923/4	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	5098																	
322	315	981	981	0.25	7/16	7/16	Chord	3/4	2	1	1/16			1/16	1	5099																	
