mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	crescendo_line
80	78	309/2	309/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	782			articStaccatoBelow		
80	78	155	155	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	783			articStaccatoBelow		
80	78	311/2	311/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	784			articStaccatoBelow		
80	78	156	156	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	785			articStaccatoBelow		
81	79	313/2	313/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	786			articStaccatoAbove		
81	79	157	157	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	787			articStaccatoAbove		
81	79	315/2	315/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	788			articStaccatoAbove		
81	79	158	158	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	789			articStaccatoAbove		
81	79	313/2	313/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	790					
81	79	157	157	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	791					
81	79	315/2	315/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	792					
81	79	158	158	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	793					
81	79	313/2	313/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	794			articStaccatoBelow		
81	79	157	157	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	795			articStaccatoBelow		
81	79	315/2	315/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	796			articStaccatoBelow		
81	79	158	158	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	797			articStaccatoBelow		
82	80	317/2	317/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	798			articStaccatoAbove		
82	80	159	159	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	799			articStaccatoAbove		
82	80	319/2	319/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	800			articStaccatoAbove		
82	80	160	160	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	801			articStaccatoAbove		
82	80	317/2	317/2	0.5	0	0	Chord	2/4	1	2	1/8		1/8	1	802					
82	80	159	159	0.5	1/8	1/8	Chord	2/4	1	2	1/8		1/8	1	803					
82	80	319/2	319/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8		1/8	1	804					
82	80	160	160	0.5	3/8	3/8	Chord	2/4	1	2	1/8		1/8	1	805					
82	80	317/2	317/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	806			articStaccatoBelow		
82	80	159	159	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	807			articStaccatoBelow		
82	80	319/2	319/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	808			articStaccatoBelow		
82	80	160	160	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	809			articStaccatoBelow		
83	81	321/2	321/2	0.0	0	0	Spanner	2/4	1	1	0									0
83	81	321/2	321/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	810	<		articStaccatoAbove		0
83	81	161	161	0.0	1/8	1/8	Spanner	2/4	1	1	0									
83	81	161	161	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	811			articStaccatoAbove		
83	81	323/2	323/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	812			articStaccatoAbove		
83	81	162	162	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	813			articStaccatoAbove		
83	81	321/2	321/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	814			articStaccatoAbove		
83	81	161	161	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	815			articStaccatoAbove		
83	81	323/2	323/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	816			articStaccatoAbove		
83	81	162	162	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	817			articStaccatoAbove		
84	82	325/2	325/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	818			articStaccatoAbove		
84	82	163	163	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	819			articStaccatoAbove		
84	82	327/2	327/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	820			articStaccatoAbove		
84	82	164	164	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	821			articStaccatoAbove		
84	82	325/2	325/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	822			articStaccatoBelow		
84	82	163	163	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	823			articStaccatoBelow		
84	82	327/2	327/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	824			articStaccatoBelow		
84	82	164	164	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	825			articStaccatoBelow		
85	83	329/2	329/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	826			articStaccatoAbove		
85	83	165	165	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	827			articStaccatoAbove		
85	83	331/2	331/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	828			articStaccatoAbove		
85	83	166	166	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	829			articStaccatoAbove		
85	83	329/2	329/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	830			articStaccatoAbove		
85	83	165	165	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	831			articStaccatoAbove		
85	83	331/2	331/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	832			articStaccatoAbove		
85	83	166	166	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	833			articStaccatoAbove		
86	84	333/2	333/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	834	f		articStaccatoAbove		
86	84	167	167	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	835			articStaccatoAbove		
86	84	335/2	335/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	836			articStaccatoAbove		
86	84	168	168	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	837			articStaccatoAbove		
86	84	333/2	333/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	838			articStaccatoAbove		
86	84	167	167	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	839			articStaccatoAbove		
86	84	335/2	335/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	840			articStaccatoAbove		
86	84	168	168	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	841			articStaccatoAbove		
87	85	337/2	337/2	0.0	0	0	Dynamic	2/4	1	1	0						f			
87	85	337/2	337/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	842				60	
87	85	675/4	675/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	843				60	
87	85	169	169	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	844				60	
87	85	677/4	677/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	845				60	
87	85	339/2	339/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	846				60	
87	85	679/4	679/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	847				60	
87	85	170	170	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	848				60	
87	85	681/4	681/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	849					
87	85	337/2	337/2	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	850					
88	86	341/2	341/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	851				61	
88	86	683/4	683/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	852				61	
88	86	171	171	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	853				61	
88	86	685/4	685/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	854				61	
88	86	343/2	343/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	855				61	
88	86	687/4	687/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	856				61	
88	86	172	172	0.0	3/8	3/8	Dynamic	2/4	1	1	0						ff		61	
88	86	172	172	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	857	ff			61	
88	86	689/4	689/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	858					
88	86	172	172	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	859				62	
88	86	1033/6	1033/6	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	860				62	
88	86	517/3	517/3	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	861					
89	87	345/2	345/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	862	ff				
89	87	173	173	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	863					
89	87	693/4	693/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	864					
89	87	347/2	347/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	865					
89	87	695/4	695/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	866					
89	87	174	174	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	867					
89	87	697/4	697/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	868					
89	87	345/2	345/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	869			articStaccatoBelow		
89	87	173	173	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	870			articStaccatoBelow		
89	87	347/2	347/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	871			articStaccatoBelow		
89	87	174	174	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	872			articStaccatoBelow		
90	88	349/2	349/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	873					
90	88	699/4	699/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	874					
90	88	175	175	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	875					
90	88	701/4	701/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	876					
90	88	351/2	351/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	877					
90	88	703/4	703/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	878					
90	88	176	176	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	879					
90	88	705/4	705/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	880					
90	88	349/2	349/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	881			articStaccatoBelow		
90	88	175	175	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	882			articStaccatoBelow		
90	88	351/2	351/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	883			articStaccatoBelow		
90	88	176	176	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	884			articStaccatoBelow		
91	89	353/2	353/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	885					
91	89	707/4	707/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	886					
91	89	177	177	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	887					
91	89	709/4	709/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	888					
91	89	355/2	355/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	889					
91	89	711/4	711/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	890					
91	89	178	178	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	891					
91	89	713/4	713/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	892					
91	89	353/2	353/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	893			articStaccatoBelow		
91	89	177	177	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	894			articStaccatoBelow		
91	89	355/2	355/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	895				63	
91	89	711/4	711/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	896				63	
91	89	178	178	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	897				63	
91	89	713/4	713/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	898					
92	90	357/2	357/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	899					
92	90	715/4	715/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	900					
92	90	179	179	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	901					
92	90	717/4	717/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	902					
92	90	359/2	359/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	903					
92	90	719/4	719/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	904					
92	90	180	180	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	905					
92	90	721/4	721/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	906					
92	90	357/2	357/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	907			articStaccatoBelow		
92	90	179	179	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	908			articStaccatoBelow		
92	90	359/2	359/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	909				64	
92	90	719/4	719/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	910				64	
92	90	180	180	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	911				64	
92	90	721/4	721/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	912					
93	91	361/2	361/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	913			articStaccatoBelow		
93	91	181	181	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	914			articStaccatoBelow		
93	91	363/2	363/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	915			articStaccatoBelow		
93	91	182	182	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	916			articStaccatoBelow		
93	91	361/2	361/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	917					
93	91	181	181	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	918					
93	91	725/4	725/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	919					
93	91	363/2	363/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	920					
93	91	727/4	727/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	921					
93	91	182	182	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	922					
93	91	729/4	729/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	923					
94	92	365/2	365/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	924			articStaccatoBelow		
94	92	183	183	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	925			articStaccatoBelow		
94	92	367/2	367/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	926			articStaccatoBelow		
94	92	184	184	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	927			articStaccatoBelow		
94	92	365/2	365/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	928					
94	92	731/4	731/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	929					
94	92	183	183	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	930					
94	92	733/4	733/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	931					
94	92	367/2	367/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	932					
94	92	735/4	735/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	933					
94	92	184	184	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	934					
94	92	737/4	737/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	935					
95	93	369/2	369/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	936			articStaccatoAbove		
95	93	185	185	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	937			articStaccatoAbove		
95	93	371/2	371/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	938				65	
95	93	743/4	743/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	939				65	
95	93	186	186	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	940				65	
95	93	745/4	745/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	941					
95	93	369/2	369/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	942					
95	93	739/4	739/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	943					
95	93	185	185	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	944					
95	93	741/4	741/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	945					
95	93	371/2	371/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	946					
95	93	743/4	743/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	947					
95	93	186	186	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	948					
95	93	745/4	745/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	949					
96	94	373/2	373/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	950					
96	94	747/4	747/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	951					
96	94	187	187	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	952					
96	94	749/4	749/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	953					
96	94	375/2	375/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	954					
96	94	751/4	751/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	955					
96	94	188	188	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	956					
96	94	753/4	753/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	957					
96	94	373/2	373/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	958			articStaccatoBelow		
96	94	187	187	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	959			articStaccatoBelow		
96	94	375/2	375/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	960			articStaccatoBelow		
96	94	188	188	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	961			articStaccatoBelow		
97	95	377/2	377/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	962					
97	95	189	189	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	963					
97	95	757/4	757/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	964					
97	95	379/2	379/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	965					
97	95	759/4	759/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	966					
97	95	190	190	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	967					
97	95	761/4	761/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	968					
97	95	377/2	377/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	969			articStaccatoBelow		
97	95	189	189	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	970			articStaccatoBelow		
97	95	379/2	379/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	971			articStaccatoBelow		
97	95	190	190	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	972			articStaccatoBelow		
98	96	381/2	381/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	973					
98	96	763/4	763/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	974					
98	96	191	191	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	975					
98	96	765/4	765/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	976					
98	96	383/2	383/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	977					
98	96	767/4	767/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	978					
98	96	192	192	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	979					
98	96	769/4	769/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	980					
98	96	381/2	381/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	981			articStaccatoBelow		
98	96	191	191	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	982			articStaccatoBelow		
98	96	383/2	383/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	983			articStaccatoBelow		
98	96	192	192	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	984			articStaccatoBelow		
99	97	385/2	385/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	985					
99	97	771/4	771/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	986					
99	97	193	193	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	987					
99	97	773/4	773/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	988					
99	97	387/2	387/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	989					
99	97	775/4	775/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	990					
99	97	194	194	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	991					
99	97	777/4	777/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	992					
99	97	385/2	385/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	993			articStaccatoBelow		
99	97	193	193	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	994			articStaccatoBelow		
99	97	387/2	387/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	995				66	
99	97	775/4	775/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	996				66	
99	97	194	194	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	997				66	
99	97	777/4	777/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	998					
100	98	389/2	389/2	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	999					
100	98	779/4	779/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1000					
100	98	195	195	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1001					
100	98	781/4	781/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1002					
100	98	391/2	391/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1003					
100	98	783/4	783/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1004					
100	98	196	196	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1005					
100	98	785/4	785/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1006					
100	98	389/2	389/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1007			articStaccatoBelow		
100	98	195	195	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1008			articStaccatoBelow		
100	98	391/2	391/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1009				67	
100	98	783/4	783/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1010				67	
100	98	196	196	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1011				67	
100	98	785/4	785/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1012					
101	99	393/2	393/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1013			articStaccatoBelow		
101	99	197	197	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1014			articStaccatoBelow		
101	99	395/2	395/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1015			articStaccatoBelow		
101	99	198	198	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1016			articStaccatoBelow		
101	99	393/2	393/2	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1017					
101	99	197	197	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1018					
101	99	789/4	789/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1019					
101	99	395/2	395/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1020					
101	99	791/4	791/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1021					
101	99	198	198	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1022					
101	99	793/4	793/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1023					
102	100	397/2	397/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1024			articStaccatoBelow		
102	100	199	199	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1025			articStaccatoBelow		
102	100	399/2	399/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1026			articStaccatoBelow		
102	100	200	200	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1027			articStaccatoBelow		
102	100	397/2	397/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1028					
102	100	795/4	795/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1029					
102	100	199	199	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1030					
102	100	797/4	797/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1031					
102	100	399/2	399/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1032					
102	100	799/4	799/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1033					
102	100	200	200	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1034					
102	100	801/4	801/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1035					
103	101	401/2	401/2	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1036			articStaccatoAbove		
103	101	201	201	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1037			articStaccatoAbove		
103	101	403/2	403/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1038				68	
103	101	807/4	807/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1039				68	
103	101	202	202	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1040				68	
103	101	809/4	809/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1041					
103	101	401/2	401/2	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1042					
103	101	803/4	803/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1043					
103	101	201	201	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1044					
103	101	805/4	805/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16		1/16	1	1045					
103	101	403/2	403/2	0.25	1/4	1/4	Chord	2/4	2	1	1/16		1/16	1	1046					
103	101	807/4	807/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1047					
103	101	202	202	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1048					
103	101	809/4	809/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1049					
