mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	pedal	crescendo_hairpin	diminuendo_line	decrescendo_hairpin
179	176	702	708	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2073								27			
179	176	2107/3	2125/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2074								27			
179	176	2108/3	2126/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2075								27			
179	176	703	709	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2076								27			
179	176	2110/3	2128/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2077								27			
179	176	2111/3	2129/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
179	176	2111/3	2129/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2078											
180	177	704	710	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2079											
180	177	706	712	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2080											
180	177	707	713	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2081											
180	177	704	710	0.0		0	0	Spanner	2/2	2	1	0												28			
180	177	704	710	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2082								28			
180	177	2113/3	2131/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2083								28			
180	177	2114/3	2132/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2084								28			
180	177	705	711	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2085								28			
180	177	2116/3	2134/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2086								28			
180	177	2117/3	2135/3	0.0		5/12	5/12	Spanner	2/2	2	1	0															
180	177	2117/3	2135/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2087											
180	177	706	712	0.0		1/2	1/2	Spanner	2/2	2	1	0												29			
180	177	706	712	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2088								29			
180	177	2119/3	2137/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2089								29			
180	177	2120/3	2138/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2090								29			
180	177	707	713	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2091								29			
180	177	2122/3	2140/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2092								29			
180	177	2123/3	2141/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
180	177	2123/3	2141/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2093											
181	178	708	714	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2094							125				
181	178	709	715	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2095							125				
181	178	710	716	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2096							125				
181	178	711	717	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2097											
181	178	708	714	0.0		0	0	Spanner	2/2	2	1	0												30			
181	178	708	714	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2098								30			
181	178	2125/3	2143/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2099								30			
181	178	2126/3	2144/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2100								30			
181	178	709	715	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2101								30			
181	178	2128/3	2146/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2102								30			
181	178	2129/3	2147/3	0.0		5/12	5/12	Spanner	2/2	2	1	0															
181	178	2129/3	2147/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2103											
181	178	710	716	0.0		1/2	1/2	Spanner	2/2	2	1	0												31			
181	178	710	716	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2104								31			
181	178	2131/3	2149/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2105								31			
181	178	2132/3	2150/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2106								31			
181	178	711	717	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2107								31			
181	178	2134/3	2152/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2108								31			
181	178	2135/3	2153/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
181	178	2135/3	2153/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2109											
182	179	712	718	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2110											
182	179	714	720	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2111		articStaccatoBelow					126				
182	179	715	721	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2112		articStaccatoBelow									
182	179	712	718	0.0		0	0	Spanner	2/2	2	1	0												32			
182	179	712	718	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2113								32			
182	179	2137/3	2155/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2114								32			
182	179	2138/3	2156/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2115								32			
182	179	713	719	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2116								32			
182	179	2140/3	2158/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2117								32			
182	179	2141/3	2159/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2118								32			
182	179	714	720	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2119								32			
182	179	2143/3	2161/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2120								32			
182	179	2144/3	2162/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2121								32			
182	179	715	721	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2122								32			
182	179	2146/3	2164/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2123								32			
182	179	2147/3	2165/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
182	179	2147/3	2165/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2124											
183	180	716	722	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2125											
183	180	718	724	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2126		articStaccatoBelow					127				
183	180	719	725	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2127		articStaccatoBelow									
183	180	716	722	0.0		0	0	Spanner	2/2	2	1	0												33			
183	180	716	722	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2128								33			
183	180	2149/3	2167/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2129								33			
183	180	2150/3	2168/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2130								33			
183	180	717	723	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2131								33			
183	180	2152/3	2170/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2132								33			
183	180	2153/3	2171/3	0.0		5/12	5/12	Dynamic	2/2	2	1	0					mp							33			
183	180	2153/3	2171/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2133								33			
183	180	718	724	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2134								33			
183	180	2155/3	2173/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2135								33			
183	180	2156/3	2174/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2136								33			
183	180	719	725	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2137								33			
183	180	2158/3	2176/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2138								33			
183	180	2159/3	2177/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
183	180	2159/3	2177/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2139											
184	181	720	726	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2140											
184	181	722	728	0.0		1/2	1/2	Dynamic	2/2	1	1	0					p										
184	181	722	728	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2141											
184	181	723	729	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2142											
184	181	720	726	0.0		0	0	Spanner	2/2	2	1	0												34			
184	181	720	726	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2143								34			
184	181	2161/3	2179/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2144								34			
184	181	2162/3	2180/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2145								34			
184	181	721	727	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2146								34			
184	181	2164/3	2182/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2147								34			
184	181	2165/3	2183/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2148								34			
184	181	722	728	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2149								34			
184	181	2167/3	2185/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2150								34			
184	181	2168/3	2186/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2151								34			
184	181	723	729	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2152								34			
184	181	2170/3	2188/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2153								34			
184	181	2171/3	2189/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
184	181	2171/3	2189/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2154											
185	182	724	730	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2155							128				
185	182	725	731	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2156							128				
185	182	726	732	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2157							128				
185	182	727	733	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2158											
185	182	724	730	0.0		0	0	Spanner	2/2	2	1	0												35			
185	182	724	730	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2159								35			
185	182	2173/3	2191/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2160								35			
185	182	2174/3	2192/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2161								35			
185	182	725	731	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2162								35			
185	182	2176/3	2194/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2163								35			
185	182	2177/3	2195/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2164								35			
185	182	726	732	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2165								35			
185	182	2179/3	2197/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2166								35			
185	182	2180/3	2198/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2167								35			
185	182	727	733	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2168								35			
185	182	2182/3	2200/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2169								35			
185	182	2183/3	2201/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
185	182	2183/3	2201/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2170											
186	183	728	734	0.0		0	0	Dynamic	2/2	1	1	0					mp										
186	183	728	734	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2171											
186	183	730	736	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2172											
186	183	731	737	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2173											
186	183	728	734	0.0		0	0	Spanner	2/2	2	1	0												36			
186	183	728	734	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2174								36			
186	183	2185/3	2203/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2175								36			
186	183	2186/3	2204/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2176								36			
186	183	729	735	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2177								36			
186	183	2188/3	2206/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2178								36			
186	183	2189/3	2207/3	0.0		5/12	5/12	Spanner	2/2	2	1	0															
186	183	2189/3	2207/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2179											
186	183	730	736	0.0		1/2	1/2	Spanner	2/2	2	1	0												37			
186	183	730	736	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2180								37			
186	183	2191/3	2209/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2181								37			
186	183	2192/3	2210/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2182								37			
186	183	731	737	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2183								37			
186	183	2194/3	2212/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2184								37			
186	183	2195/3	2213/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
186	183	2195/3	2213/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2185											
187	184	732	738	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2186							129				
187	184	733	739	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2187							129				
187	184	734	740	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2188							129				
187	184	735	741	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2189											
187	184	732	738	0.0		0	0	Spanner	2/2	2	1	0												38			
187	184	732	738	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2190								38			
187	184	2197/3	2215/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2191								38			
187	184	2198/3	2216/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2192								38			
187	184	733	739	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2193								38			
187	184	2200/3	2218/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2194								38			
187	184	2201/3	2219/3	0.0		5/12	5/12	Spanner	2/2	2	1	0															
187	184	2201/3	2219/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2195											
187	184	734	740	0.0		1/2	1/2	Spanner	2/2	2	1	0												39			
187	184	734	740	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2196								39			
187	184	2203/3	2221/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2197								39			
187	184	2204/3	2222/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2198								39			
187	184	735	741	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2199								39			
187	184	2206/3	2224/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2200								39			
187	184	2207/3	2225/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
187	184	2207/3	2225/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2201											
188	185	736	742	0.0		0	0	Dynamic	2/2	1	1	0					mf										
188	185	736	742	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2202											
188	185	738	744	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2203											
188	185	739	745	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2204											
188	185	736	742	0.0		0	0	Spanner	2/2	2	1	0												40			
188	185	736	742	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2205								40			
188	185	2209/3	2227/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2206								40			
188	185	2210/3	2228/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2207								40			
188	185	737	743	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2208								40			
188	185	2212/3	2230/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2209								40			
188	185	2213/3	2231/3	0.0		5/12	5/12	Spanner	2/2	2	1	0															
188	185	2213/3	2231/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2210											
188	185	738	744	0.0		1/2	1/2	Spanner	2/2	2	1	0												41			
188	185	738	744	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2211								41			
188	185	2215/3	2233/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2212								41			
188	185	2216/3	2234/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2213								41			
188	185	739	745	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2214								41			
188	185	2218/3	2236/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2215								41			
188	185	2219/3	2237/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
188	185	2219/3	2237/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2216											
189	186	740	746	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	2217							130				
189	186	741	747	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	2218							130				
189	186	742	748	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2219							130				
189	186	743	749	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2220											
189	186	740	746	0.0		0	0	Spanner	2/2	2	1	0												42			
189	186	740	746	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2221								42			
189	186	2221/3	2239/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2222								42			
189	186	2222/3	2240/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2223								42			
189	186	741	747	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2224								42			
189	186	2224/3	2242/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2225								42			
189	186	2225/3	2243/3	0.0		5/12	5/12	Spanner	2/2	2	1	0															
189	186	2225/3	2243/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2226											
189	186	742	748	0.0		1/2	1/2	Spanner	2/2	2	1	0												43			
189	186	742	748	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2227								43			
189	186	2227/3	2245/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2228								43			
189	186	2228/3	2246/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2229								43			
189	186	743	749	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2230								43			
189	186	2230/3	2248/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2231								43			
189	186	2231/3	2249/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
189	186	2231/3	2249/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2232											
190	187	744	750	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2233											
190	187	746	752	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2234		articStaccatoBelow					131				
190	187	747	753	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2235		articStaccatoBelow									
190	187	744	750	0.0		0	0	Spanner	2/2	2	1	0												44			
190	187	744	750	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2236								44			
190	187	2233/3	2251/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2237								44			
190	187	2234/3	2252/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2238								44			
190	187	745	751	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2239								44			
190	187	2236/3	2254/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2240								44			
190	187	2237/3	2255/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2241								44			
190	187	746	752	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2242								44			
190	187	2239/3	2257/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2243								44			
190	187	2240/3	2258/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2244								44			
190	187	747	753	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2245								44			
190	187	2242/3	2260/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2246								44			
190	187	2243/3	2261/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
190	187	2243/3	2261/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2247											
191	188	748	754	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	2248											
191	188	750	756	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	2249		articStaccatoBelow					132				
191	188	751	757	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	2250		articStaccatoBelow									
191	188	748	754	0.0		0	0	Spanner	2/2	2	1	0												45			
191	188	748	754	0.3333333333333333		0	0	Chord	2/2	2	1	1/12		1/8	2/3	2251								45			
191	188	2245/3	2263/3	0.3333333333333333		1/12	1/12	Chord	2/2	2	1	1/12		1/8	2/3	2252								45			
191	188	2246/3	2264/3	0.3333333333333333		1/6	1/6	Chord	2/2	2	1	1/12		1/8	2/3	2253								45			
191	188	749	755	0.3333333333333333		1/4	1/4	Chord	2/2	2	1	1/12		1/8	2/3	2254								45			
191	188	2248/3	2266/3	0.3333333333333333		1/3	1/3	Chord	2/2	2	1	1/12		1/8	2/3	2255								45			
191	188	2249/3	2267/3	0.3333333333333333		5/12	5/12	Chord	2/2	2	1	1/12		1/8	2/3	2256								45			
191	188	750	756	0.3333333333333333		1/2	1/2	Chord	2/2	2	1	1/12		1/8	2/3	2257								45			
191	188	2251/3	2269/3	0.3333333333333333		7/12	7/12	Chord	2/2	2	1	1/12		1/8	2/3	2258								45			
191	188	2252/3	2270/3	0.3333333333333333		2/3	2/3	Chord	2/2	2	1	1/12		1/8	2/3	2259								45			
191	188	751	757	0.3333333333333333		3/4	3/4	Chord	2/2	2	1	1/12		1/8	2/3	2260								45			
191	188	2254/3	2272/3	0.3333333333333333		5/6	5/6	Chord	2/2	2	1	1/12		1/8	2/3	2261								45			
191	188	2255/3	2273/3	0.0		11/12	11/12	Spanner	2/2	2	1	0															
191	188	2255/3	2273/3	0.3333333333333333		11/12	11/12	Chord	2/2	2	1	1/12		1/8	2/3	2262											
192	189	752	758	0.0		0	0	Dynamic	2/2	1	1	0					f										
192	189	752	758	0.3333333333333333		0	0	Chord	2/2	1	1	1/12		1/8	2/3	2263											
192	189	2257/3	2275/3	0.3333333333333333		1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	2264											
192	189	2258/3	2276/3	0.3333333333333333		1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	2265											
192	189	753	759	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	2266											
192	189	2260/3	2278/3	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	2267											
192	189	2261/3	2279/3	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	2268											
192	189	754	760	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	2269											
192	189	2263/3	2281/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	2270											
192	189	2264/3	2282/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	2271											
192	189	755	761	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	2272											
192	189	2266/3	2284/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	2273											
192	189	2267/3	2285/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	2274											
192	189	752	758	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2275											
192	189	754	760	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	2276											
192	189	755	761	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	2277											
193	190	756	762	0.3333333333333333		0	0	Chord	2/2	1	1	1/12		1/8	2/3	2278											
193	190	2269/3	2287/3	0.3333333333333333		1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	2279											
193	190	2270/3	2288/3	0.3333333333333333		1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	2280											
193	190	757	763	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	2281											
193	190	2272/3	2290/3	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	2282											
193	190	2273/3	2291/3	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	2283											
193	190	758	764	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	2284											
193	190	2275/3	2293/3	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	2285											
193	190	2276/3	2294/3	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	2286											
193	190	759	765	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	2287											
193	190	2278/3	2296/3	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	2288											
193	190	2279/3	2297/3	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	2289											
193	190	756	762	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	2290											
