mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	slur	Trill:trill
192	191	572	572	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1632					
192	191	573	573	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1633					
193	192	1147/2	1147/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1634					
193	192	576	576	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1635					
193	192	1147/2	1147/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1636					
194	193	1153/2	1153/2	3.0	0	0	Chord	6/8	1	1	3/4		1/2	3/2	1637					
194	193	1153/2	1153/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1638			articStaccatoBelow		
194	193	577	577	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1639			articStaccatoBelow		
194	193	1155/2	1155/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1640			articStaccatoBelow		
194	193	578	578	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1641			articStaccatoBelow		
194	193	1157/2	1157/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1642			articStaccatoBelow		
194	193	579	579	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1643			articStaccatoBelow		
195	194	1159/2	1159/2	1.5	0	0	Chord	6/8	1	1	3/8		1/4	3/2	1644					
195	194	581	581	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1645					
195	194	1163/2	1163/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1646			articStaccatoBelow		
195	194	582	582	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1647			articStaccatoBelow		
195	194	1159/2	1159/2	0.5	0	0	Chord	6/8	2	1	1/8		1/8	1	1648			articStaccatoBelow		
195	194	580	580	0.5	1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	1649			articStaccatoBelow		
195	194	1161/2	1161/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1650			articStaccatoBelow		
195	194	581	581	0.5	3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	1651			articStaccatoBelow		
195	194	1163/2	1163/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	1652			articStaccatoBelow		
195	194	582	582	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1653			articStaccatoBelow		
196	195	1165/2	1165/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1654					
196	195	1167/2	1167/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1655					
196	195	584	584	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1656					
196	195	585	585	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1657					
196	195	1165/2	1165/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1658					
196	195	1167/2	1167/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1659					
196	195	584	584	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1660					
196	195	585	585	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1661					
197	196	1171/2	1171/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1662					
197	196	587	587	0.0	3/8	3/8	Dynamic	6/8	1	1	0						p			
197	196	587	587	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1663				190	
197	196	2349/4	2349/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1664				190	
197	196	1175/2	1175/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1665				190	
197	196	2351/4	2351/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1666				190	
197	196	588	588	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1667				190	
197	196	2353/4	2353/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1668					
197	196	1171/2	1171/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1669					
198	197	1177/2	1177/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1670				191	
198	197	2355/4	2355/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1671				191	
198	197	589	589	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1672				191	
198	197	2357/4	2357/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1673				191	
198	197	1179/2	1179/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1674				191	
198	197	2359/4	2359/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1675					
198	197	590	590	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1676				192	
198	197	2361/4	2361/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1677				192	
198	197	1181/2	1181/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1678				192	
198	197	2363/4	2363/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1679				192	
198	197	591	591	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1680				192	
198	197	2365/4	2365/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1681					
198	197	1177/2	1177/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1682					
198	197	590	590	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1683					
198	197	1177/2	1177/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1684					
199	198	1183/2	1183/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1685				193	
199	198	2367/4	2367/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1686				193	
199	198	592	592	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1687				193	
199	198	2369/4	2369/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1688				193	
199	198	1185/2	1185/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1689				193	
199	198	2371/4	2371/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1690					
199	198	593	593	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1691				194	
199	198	2373/4	2373/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1692				194	
199	198	1187/2	1187/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1693				194	
199	198	2375/4	2375/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1694				194	
199	198	594	594	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1695				194	
199	198	2377/4	2377/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1696					
199	198	1183/2	1183/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1697					
199	198	1183/2	1183/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1698					
200	199	1189/2	1189/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1699				195	
200	199	2379/4	2379/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1700				195	
200	199	595	595	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1701				195	
200	199	2381/4	2381/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1702				195	
200	199	1191/2	1191/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1703				195	
200	199	2383/4	2383/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1704					
200	199	596	596	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1705				196	
200	199	2385/4	2385/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1706				196	
200	199	1193/2	1193/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1707				196	
200	199	2387/4	2387/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1708				196	
200	199	597	597	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1709				196	
200	199	2389/4	2389/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1710					
200	199	1189/2	1189/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1711					
200	199	596	596	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1712					
200	199	1189/2	1189/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1713					
201	200	1195/2	1195/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1714				197	
201	200	2391/4	2391/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1715				197	
201	200	598	598	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1716				197	
201	200	2393/4	2393/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1717				197	
201	200	1197/2	1197/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1718				197	
201	200	2395/4	2395/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1719					
201	200	599	599	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1720				198	
201	200	2397/4	2397/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1721				198	
201	200	1199/2	1199/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1722				198	
201	200	2399/4	2399/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1723				198	
201	200	600	600	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1724				198	
201	200	2401/4	2401/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1725					
201	200	1195/2	1195/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1726					
201	200	1195/2	1195/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1727					
202	201	1201/2	1201/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1728				199	
202	201	2403/4	2403/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1729				199	
202	201	601	601	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1730				199	
202	201	2405/4	2405/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1731				199	
202	201	1203/2	1203/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1732				199	
202	201	2407/4	2407/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1733					
202	201	602	602	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1734				200	
202	201	2409/4	2409/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1735				200	
202	201	1205/2	1205/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1736				200	
202	201	2411/4	2411/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1737				200	
202	201	603	603	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1738				200	
202	201	2413/4	2413/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1739					
202	201	1201/2	1201/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1740				201	
202	201	602	602	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1741				201	
202	201	1201/2	1201/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1742					
203	202	1207/2	1207/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1743				202	
203	202	2415/4	2415/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1744				202	
203	202	604	604	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1745				202	
203	202	2417/4	2417/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1746				202	
203	202	1209/2	1209/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1747				202	
203	202	2419/4	2419/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1748					
203	202	605	605	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1749				203	
203	202	2421/4	2421/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1750				203	
203	202	1211/2	1211/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1751				203	
203	202	2423/4	2423/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1752				203	
203	202	606	606	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1753				203	
203	202	2425/4	2425/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1754					
203	202	1207/2	1207/2	3.0	0	0	Chord	6/8	1	2	3/4		1/2	3/2	1755					
203	202	1207/2	1207/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1756					
204	203	1213/2	1213/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1757				204	
204	203	2427/4	2427/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1758				204	
204	203	607	607	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1759				204	
204	203	2429/4	2429/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1760				204	
204	203	1215/2	1215/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1761				204	
204	203	2431/4	2431/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1762					
204	203	608	608	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1763				205	
204	203	2433/4	2433/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1764				205	
204	203	1217/2	1217/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1765				205	
204	203	2435/4	2435/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1766				205	
204	203	609	609	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1767				205	
204	203	2437/4	2437/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1768					
204	203	1213/2	1213/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1769					
204	203	608	608	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1770					
204	203	1213/2	1213/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1771					
205	204	1219/2	1219/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1772				206	
205	204	2439/4	2439/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1773				206	
205	204	610	610	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1774				206	
205	204	2441/4	2441/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1775				206	
205	204	1221/2	1221/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1776				206	
205	204	2443/4	2443/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1777					
205	204	611	611	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1778				207	
205	204	2445/4	2445/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1779				207	
205	204	1223/2	1223/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1780				207	
205	204	2447/4	2447/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1781				207	
205	204	612	612	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1782				207	
205	204	2449/4	2449/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1783					
205	204	1219/2	1219/2	1.5	0	0	Chord	6/8	1	2	3/8		1/4	3/2	1784				208	
205	204	611	611	1.5	3/8	3/8	Chord	6/8	1	2	3/8		1/4	3/2	1785					
205	204	1219/2	1219/2	3.0	0	0	Chord	6/8	2	1	3/4		1/2	3/2	1786					
206	205	1225/2	1225/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1787				209	
206	205	2451/4	2451/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1788				209	
206	205	613	613	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1789				209	
206	205	2453/4	2453/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1790				209	
206	205	1227/2	1227/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1791				209	
206	205	2455/4	2455/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1792					
206	205	1225/2	1225/2	1.0	0	0	Chord	6/8	1	2	1/4		1/4	1	1793					
206	205	614	614	0.25	3/8	3/8	Chord	6/8	1	2	1/16		1/16	1	1794				210	
206	205	2457/4	2457/4	0.25	7/16	7/16	Chord	6/8	1	2	1/16		1/16	1	1795				210	
206	205	1229/2	1229/2	0.25	1/2	1/2	Chord	6/8	1	2	1/16		1/16	1	1796				210	
206	205	2459/4	2459/4	0.25	9/16	9/16	Chord	6/8	1	2	1/16		1/16	1	1797				210	
206	205	615	615	0.25	5/8	5/8	Chord	6/8	1	2	1/16		1/16	1	1798				210	
206	205	2461/4	2461/4	0.25	11/16	11/16	Chord	6/8	1	2	1/16		1/16	1	1799					
206	205	1225/2	1225/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1800					
207	206	1231/2	1231/2	0.25	0	0	Chord	6/8	1	1	1/16		1/16	1	1801				211	
207	206	2463/4	2463/4	0.25	1/16	1/16	Chord	6/8	1	1	1/16		1/16	1	1802				211	
207	206	616	616	0.25	1/8	1/8	Chord	6/8	1	1	1/16		1/16	1	1803				211	
207	206	2465/4	2465/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16		1/16	1	1804				211	
207	206	1233/2	1233/2	0.25	1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	1805				211	
207	206	2467/4	2467/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	1806				211	
207	206	617	617	0.25	3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	1807				211	
207	206	2469/4	2469/4	0.25	7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	1808				211	
207	206	1235/2	1235/2	0.25	1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	1809				211	
207	206	2471/4	2471/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	1810				211	
207	206	618	618	0.25	5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	1811				211	
207	206	2473/4	2473/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	1812					
208	207	1237/2	1237/2	0.0	0	0	Dynamic	6/8	1	1	0						fp			
208	207	1237/2	1237/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1813			articStaccatoBelow		
208	207	619	619	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1814			articStaccatoBelow		
208	207	1239/2	1239/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1815			articStaccatoBelow		
208	207	620	620	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1816			articStaccatoBelow		
208	207	1241/2	1241/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1817			articStaccatoBelow		
208	207	621	621	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1818			articStaccatoBelow		
208	207	1237/2	1237/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1819					
209	208	1243/2	1243/2	0.5	0	0	Chord	6/8	1	1	1/8		1/8	1	1820			articStaccatoAbove		
209	208	622	622	0.5	1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	1821			articStaccatoAbove		
209	208	1245/2	1245/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1822			articStaccatoAbove		
209	208	623	623	0.5	3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	1823			articStaccatoAbove		
209	208	1247/2	1247/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	1824			articStaccatoAbove		
209	208	624	624	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1825			articStaccatoAbove		
209	208	624	624	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1826			articStaccatoAbove		
210	209	1249/2	1249/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1827			articStaccatoAbove		
210	209	1251/2	1251/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1828			articStaccatoAbove		
210	209	626	626	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1829			articStaccatoAbove		
210	209	627	627	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1830			articStaccatoAbove		
210	209	1249/2	1249/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1831			articStaccatoAbove		
210	209	1251/2	1251/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1832			articStaccatoAbove		
210	209	626	626	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1833			articStaccatoAbove		
210	209	627	627	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1834			articStaccatoAbove		
211	210	1255/2	1255/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1835			articStaccatoAbove		
211	210	1255/2	1255/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1836			articStaccatoAbove		
212	211	1261/2	1261/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1837			articStaccatoAbove		
212	211	1263/2	1263/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1838			articStaccatoAbove		
212	211	632	632	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1839			articStaccatoAbove		
212	211	633	633	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1840			articStaccatoAbove		
212	211	1261/2	1261/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1841			articStaccatoBelow		
212	211	1263/2	1263/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1842			articStaccatoBelow		
212	211	632	632	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1843			articStaccatoBelow		
212	211	633	633	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1844			articStaccatoBelow		
213	212	1267/2	1267/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1845			articStaccatoAbove		
213	212	636	636	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1846			ornamentTrill		
213	212	1267/2	1267/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1847			articStaccatoBelow		
214	213	1273/2	1273/2	0.0	0	0	Dynamic	6/8	1	1	0						ff			
214	213	1273/2	1273/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1848			articStaccatoAbove		
214	213	1275/2	1275/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1849			articStaccatoAbove		
214	213	638	638	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1850			articStaccatoAbove		
214	213	639	639	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1851			articStaccatoAbove		
214	213	1273/2	1273/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1852			articStaccatoBelow		
214	213	1275/2	1275/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1853			articStaccatoBelow		
214	213	638	638	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1854			articStaccatoBelow		
214	213	639	639	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1855			articStaccatoBelow		
215	214	1279/2	1279/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1856			articStaccatoAbove		
215	214	1281/2	1281/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1857			articStaccatoAbove		
215	214	641	641	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1858			articStaccatoAbove		
215	214	642	642	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1859			articStaccatoAbove		
215	214	1279/2	1279/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1860			articStaccatoBelow		
215	214	1281/2	1281/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1861			articStaccatoBelow		
215	214	641	641	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1862			articStaccatoBelow		
215	214	642	642	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1863			articStaccatoBelow		
216	215	1285/2	1285/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1864			articStaccatoBelow		
216	215	1287/2	1287/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1865			articStaccatoBelow		
216	215	644	644	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1866			articStaccatoBelow		
216	215	645	645	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1867			articStaccatoBelow		
216	215	1285/2	1285/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1868			articStaccatoAbove		
216	215	1287/2	1287/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1869			articStaccatoAbove		
216	215	644	644	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1870			articStaccatoAbove		
216	215	645	645	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1871			articStaccatoAbove		
217	216	1291/2	1291/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1872			articStaccatoBelow		
217	216	1293/2	1293/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	1873			articStaccatoBelow		
217	216	647	647	1.0	3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	1874			articStaccatoBelow		
217	216	648	648	0.5	5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	1875			articStaccatoBelow		
217	216	1291/2	1291/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1876			articStaccatoAbove		
217	216	1293/2	1293/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	1877			articStaccatoAbove		
217	216	647	647	1.0	3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	1878			articStaccatoAbove		
217	216	648	648	0.5	5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	1879			articStaccatoAbove		
217	216	1291/2	1291/2	1.0	0	0	Chord	6/8	2	2	1/4		1/4	1	1880			articStaccatoBelow		
217	216	1293/2	1293/2	0.5	1/4	1/4	Chord	6/8	2	2	1/8		1/8	1	1881					
217	216	647	647	1.0	3/8	3/8	Chord	6/8	2	2	1/4		1/4	1	1882			articStaccatoBelow		
217	216	648	648	0.5	5/8	5/8	Chord	6/8	2	2	1/8		1/8	1	1883			articStaccatoBelow		
218	217	1297/2	1297/2	1.0	0	0	Chord	6/8	1	1	1/4		1/4	1	1884					
218	217	1297/2	1297/2	1.0	0	0	Chord	6/8	2	1	1/4		1/4	1	1885					
218	217	1297/2	1297/2	0.25	0	0	Chord	6/8	2	2	1/16		1/16	1	1886					
218	217	2595/4	2595/4	0.25	1/16	1/16	Chord	6/8	2	2	1/16		1/16	1	1887					
218	217	649	649	0.25	1/8	1/8	Chord	6/8	2	2	1/16		1/16	1	1888					
218	217	2597/4	2597/4	0.25	3/16	3/16	Chord	6/8	2	2	1/16		1/16	1	1889					
