mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	slur	Trill:trill	Ottava:8va	pedal	Pedal_<sym>keyboardPedalPed</sym>	decrescendo_hairpin	crescendo_hairpin
177	169	544	571	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2810		articStaccatoAbove							
177	169	4353/8	4569/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2811									
177	169	2177/4	2285/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2812									
177	169	4355/8	4571/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2813									
177	169	1083/2	1137/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2814				4					
178	170	1089/2	1143/2	0.125		0	0	Chord	3/4	1	1	1/32		1/32	1	2815		articStaccatoAbove							
178	170	4357/8	4573/8	0.125		1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	2816									
178	170	2179/4	2287/4	0.125		1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	2817									
178	170	4359/8	4575/8	0.125		3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	2818									
178	170	545	572	0.125		1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	2819		articStaccatoAbove							
178	170	4361/8	4577/8	0.125		5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	2820									
178	170	2181/4	2289/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	2821									
178	170	4363/8	4579/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	2822									
178	170	1091/2	1145/2	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	2823		articStaccatoAbove							
178	170	4365/8	4581/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	2824									
178	170	2183/4	2291/4	0.125		5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	2825									
178	170	4367/8	4583/8	0.125		11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	2826									
178	170	546	573	0.125		3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	2827		articStaccatoBelow							
178	170	4369/8	4585/8	0.125		13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	2828									
178	170	2185/4	2293/4	0.125		7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	2829									
178	170	4371/8	4587/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	2830									
178	170	1093/2	1147/2	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	2831		articStaccatoBelow							
178	170	4373/8	4589/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	2832									
178	170	2187/4	2295/4	0.125		9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	2833									
178	170	4375/8	4591/8	0.125		19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	2834									
178	170	547	574	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2835		articStaccatoBelow							
178	170	4377/8	4593/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2836									
178	170	2189/4	2297/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2837									
178	170	4379/8	4595/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2838									
178	170	1089/2	1143/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2839				4					
179	171	1095/2	1149/2	0.125		0	0	Chord	3/4	1	1	1/32		1/32	1	2840		articStaccatoAbove							
179	171	4381/8	4597/8	0.125		1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	2841									
179	171	2191/4	2299/4	0.125		1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	2842									
179	171	4383/8	4599/8	0.125		3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	2843									
179	171	548	575	0.125		1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	2844		articStaccatoBelow							
179	171	4385/8	4601/8	0.125		5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	2845									
179	171	2193/4	2301/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	2846									
179	171	4387/8	4603/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	2847									
179	171	1097/2	1151/2	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	2848									
179	171	4389/8	4605/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	2849									
179	171	2195/4	2303/4	0.125		5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	2850									
179	171	4391/8	4607/8	0.125		11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	2851									
179	171	549	576	0.125		3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	2852									
179	171	4393/8	4609/8	0.125		13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	2853									
179	171	2197/4	2305/4	0.125		7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	2854									
179	171	4395/8	4611/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	2855									
179	171	1099/2	1153/2	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	2856									
179	171	4397/8	4613/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	2857									
179	171	2199/4	2307/4	0.125		9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	2858									
179	171	4399/8	4615/8	0.125		19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	2859									
179	171	550	577	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2860									
179	171	4401/8	4617/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2861									
179	171	2201/4	2309/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2862									
179	171	4403/8	4619/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2863									
179	171	1095/2	1149/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2864				4					
180	172	1101/2	1155/2	0.125		0	0	Chord	3/4	1	1	1/32		1/32	1	2865									
180	172	4405/8	4621/8	0.125		1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	2866									
180	172	2203/4	2311/4	0.125		1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	2867									
180	172	4407/8	4623/8	0.125		3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	2868									
180	172	551	578	0.125		1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	2869									
180	172	4409/8	4625/8	0.125		5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	2870									
180	172	2205/4	2313/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	2871									
180	172	4411/8	4627/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	2872									
180	172	1103/2	1157/2	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	2873									
180	172	4413/8	4629/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	2874									
180	172	2207/4	2315/4	0.125		5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	2875									
180	172	4415/8	4631/8	0.125		11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	2876									
180	172	552	579	0.125		3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	2877									
180	172	4417/8	4633/8	0.125		13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	2878									
180	172	2209/4	2317/4	0.125		7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	2879									
180	172	4419/8	4635/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	2880									
180	172	1105/2	1159/2	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	2881									
180	172	4421/8	4637/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	2882									
180	172	2211/4	2319/4	0.125		9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	2883									
180	172	4423/8	4639/8	0.125		19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	2884									
180	172	553	580	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2885									
180	172	4425/8	4641/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2886									
180	172	2213/4	2321/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2887									
180	172	4427/8	4643/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2888									
180	172	1101/2	1155/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2889				4					
181	173	1107/2	1161/2	0.125		0	0	Chord	3/4	1	1	1/32		1/32	1	2890									
181	173	4429/8	4645/8	0.125		1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	2891									
181	173	2215/4	2323/4	0.125		1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	2892									
181	173	4431/8	4647/8	0.125		3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	2893									
181	173	554	581	0.125		1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	2894									
181	173	4433/8	4649/8	0.125		5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	2895									
181	173	2217/4	2325/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	2896									
181	173	4435/8	4651/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	2897									
181	173	1109/2	1163/2	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	2898									
181	173	4437/8	4653/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	2899									
181	173	2219/4	2327/4	0.125		5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	2900									
181	173	4439/8	4655/8	0.125		11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	2901									
181	173	555	582	0.125		3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	2902									
181	173	4441/8	4657/8	0.125		13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	2903									
181	173	2221/4	2329/4	0.125		7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	2904									
181	173	4443/8	4659/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	2905									
181	173	1111/2	1165/2	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	2906									
181	173	4445/8	4661/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	2907									
181	173	2223/4	2331/4	0.125		9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	2908									
181	173	4447/8	4663/8	0.125		19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	2909									
181	173	556	583	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2910									
181	173	4449/8	4665/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2911									
181	173	2225/4	2333/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2912									
181	173	4451/8	4667/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2913									
181	173	1107/2	1161/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2914				4					
182	174	1113/2	1167/2	0.0		0	0	Spanner	3/4	1	1	0									1				
182	174	1113/2	1167/2	0.125		0	0	Chord	3/4	1	1	1/32		1/32	1	2915					1				
182	174	4453/8	4669/8	0.125		1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	2916					1				
182	174	2227/4	2335/4	0.125		1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	2917					1				
182	174	4455/8	4671/8	0.125		3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	2918					1				
182	174	557	584	0.125		1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	2919					1				
182	174	4457/8	4673/8	0.125		5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	2920					1				
182	174	2229/4	2337/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	2921					1				
182	174	4459/8	4675/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	2922					1				
182	174	1115/2	1169/2	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	2923					1				
182	174	4461/8	4677/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	2924					1				
182	174	2231/4	2339/4	0.125		5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	2925					1				
182	174	4463/8	4679/8	0.125		11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	2926					1				
182	174	558	585	0.125		3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	2927					1				
182	174	4465/8	4681/8	0.125		13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	2928					1				
182	174	2233/4	2341/4	0.125		7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	2929					1				
182	174	4467/8	4683/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	2930					1				
182	174	1117/2	1171/2	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	2931					1				
182	174	4469/8	4685/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	2932					1				
182	174	2235/4	2343/4	0.125		9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	2933					1				
182	174	4471/8	4687/8	0.125		19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	2934					1				
182	174	559	586	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2935					1				
182	174	4473/8	4689/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2936					1				
182	174	2237/4	2345/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2937					1				
182	174	4475/8	4691/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2938					1				
182	174	1113/2	1167/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2939				4					
183	175	1119/2	1173/2	0.125		0	0	Chord	3/4	1	1	1/32		1/32	1	2940					1				
183	175	4477/8	4693/8	0.125		1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	2941					1				
183	175	2239/4	2347/4	0.125		1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	2942					1				
183	175	4479/8	4695/8	0.125		3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	2943					1				
183	175	560	587	0.125		1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	2944					1				
183	175	4481/8	4697/8	0.125		5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	2945					1				
183	175	2241/4	2349/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	2946					1				
183	175	4483/8	4699/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	2947					1				
183	175	1121/2	1175/2	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	2948					1				
183	175	4485/8	4701/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	2949					1				
183	175	2243/4	2351/4	0.125		5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	2950					1				
183	175	4487/8	4703/8	0.125		11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	2951					1				
183	175	561	588	0.125		3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	2952					1				
183	175	4489/8	4705/8	0.125		13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	2953					1				
183	175	2245/4	2353/4	0.125		7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	2954					1				
183	175	4491/8	4707/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	2955					1				
183	175	1123/2	1177/2	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	2956					1				
183	175	4493/8	4709/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	2957		articStaccatoAbove			1				
183	175	2247/4	2355/4	0.125		9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	2958					1				
183	175	4495/8	4711/8	0.125		19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	2959					1				
183	175	562	589	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2960					1				
183	175	4497/8	4713/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2961					1				
183	175	2249/4	2357/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2962					1				
183	175	4499/8	4715/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2963					1				
183	175	1119/2	1173/2	3.0		0	0	Chord	3/4	2	1	3/4		1/2	3/2	2964				4					
184	176	1125/2	1179/2	0.125		0	0	Chord	3/4	1	1	1/32		1/32	1	2965					1				
184	176	4501/8	4717/8	0.125		1/32	1/32	Chord	3/4	1	1	1/32		1/32	1	2966					1				
184	176	2251/4	2359/4	0.125		1/16	1/16	Chord	3/4	1	1	1/32		1/32	1	2967					1				
184	176	4503/8	4719/8	0.125		3/32	3/32	Chord	3/4	1	1	1/32		1/32	1	2968					1				
184	176	563	590	0.0		1/8	1/8	Spanner	3/4	1	1	0													
184	176	563	590	0.125		1/8	1/8	Chord	3/4	1	1	1/32		1/32	1	2969									
184	176	4505/8	4721/8	0.125		5/32	5/32	Chord	3/4	1	1	1/32		1/32	1	2970									
184	176	2253/4	2361/4	0.125		3/16	3/16	Chord	3/4	1	1	1/32		1/32	1	2971									
184	176	4507/8	4723/8	0.125		7/32	7/32	Chord	3/4	1	1	1/32		1/32	1	2972									
184	176	1127/2	1181/2	0.125		1/4	1/4	Chord	3/4	1	1	1/32		1/32	1	2973									
184	176	4509/8	4725/8	0.125		9/32	9/32	Chord	3/4	1	1	1/32		1/32	1	2974									
184	176	2255/4	2363/4	0.125		5/16	5/16	Chord	3/4	1	1	1/32		1/32	1	2975									
184	176	4511/8	4727/8	0.125		11/32	11/32	Chord	3/4	1	1	1/32		1/32	1	2976									
184	176	564	591	0.125		3/8	3/8	Chord	3/4	1	1	1/32		1/32	1	2977									
184	176	4513/8	4729/8	0.125		13/32	13/32	Chord	3/4	1	1	1/32		1/32	1	2978									
184	176	2257/4	2365/4	0.125		7/16	7/16	Chord	3/4	1	1	1/32		1/32	1	2979									
184	176	4515/8	4731/8	0.125		15/32	15/32	Chord	3/4	1	1	1/32		1/32	1	2980									
184	176	1129/2	1183/2	0.125		1/2	1/2	Chord	3/4	1	1	1/32		1/32	1	2981									
184	176	4517/8	4733/8	0.125		17/32	17/32	Chord	3/4	1	1	1/32		1/32	1	2982									
184	176	2259/4	2367/4	0.125		9/16	9/16	Chord	3/4	1	1	1/32		1/32	1	2983									
184	176	4519/8	4735/8	0.125		19/32	19/32	Chord	3/4	1	1	1/32		1/32	1	2984									
184	176	565	592	0.125		5/8	5/8	Chord	3/4	1	1	1/32		1/32	1	2985									
184	176	4521/8	4737/8	0.125		21/32	21/32	Chord	3/4	1	1	1/32		1/32	1	2986									
184	176	2261/4	2369/4	0.125		11/16	11/16	Chord	3/4	1	1	1/32		1/32	1	2987									
184	176	4523/8	4739/8	0.125		23/32	23/32	Chord	3/4	1	1	1/32		1/32	1	2988									
184	176	1125/2	1179/2	2.0		0	0	Chord	3/4	2	1	1/2		1/2	1	2989				4					
184	176	1129/2	1183/2	0.0		1/2	1/2	Spanner	3/4	2	1	0													
184	176	1129/2	1183/2	0.0		1/2	1/2	Chord	3/4	2	1	0	acciaccatura	1/32	1	2990									
184	176	1129/2	1183/2	0.0		1/2	1/2	Chord	3/4	2	1	0	acciaccatura	1/32	1	2991									
184	176	1129/2	1183/2	0.125		1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	2992									
184	176	4517/8	4733/8	0.125		17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	2993									
184	176	2259/4	2367/4	0.125		9/16	9/16	Chord	3/4	2	1	1/32		1/32	1	2994									
184	176	4519/8	4735/8	0.125		19/32	19/32	Chord	3/4	2	1	1/32		1/32	1	2995									
184	176	565	592	0.125		5/8	5/8	Chord	3/4	2	1	1/32		1/32	1	2996									
184	176	4521/8	4737/8	0.125		21/32	21/32	Chord	3/4	2	1	1/32		1/32	1	2997									
184	176	2261/4	2369/4	0.125		11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	2998									
184	176	4523/8	4739/8	0.125		23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	2999									
185	177	1131/2	1185/2	0.0		0	0	Spanner	3/4	1	1	0									2				
185	177	566	593	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	3000					2				
185	177	567	594	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	3001					2				
185	177	568	595	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	3002					2				
185	177	1131/2	1185/2	3.0		0	0	Chord	3/4	1	2	3/4		1/2	3/2	3003					2				
185	177	1131/2	1185/2	0.0		0	0	Spanner	3/4	2	1	0								5					
185	177	1131/2	1185/2	0.25		0	0	Chord	3/4	2	1	1/16		1/16	1	3004		articStaccatoAbove		5					
185	177	2263/4	2371/4	0.125		1/16	1/16	Chord	3/4	2	1	1/32		1/32	1	3005				5					
185	177	4527/8	4743/8	0.125		3/32	3/32	Chord	3/4	2	1	1/32		1/32	1	3006				5					
185	177	566	593	0.125		1/8	1/8	Chord	3/4	2	1	1/32		1/32	1	3007				5					
185	177	4529/8	4745/8	0.125		5/32	5/32	Chord	3/4	2	1	1/32		1/32	1	3008				5					
185	177	2265/4	2373/4	0.125		3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	3009				5					
185	177	4531/8	4747/8	0.125		7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	3010				5					
185	177	1133/2	1187/2	0.125		1/4	1/4	Chord	3/4	2	1	1/32		1/32	1	3011				5					
185	177	4533/8	4749/8	0.125		9/32	9/32	Chord	3/4	2	1	1/32		1/32	1	3012				5					
185	177	2267/4	2375/4	0.125		5/16	5/16	Chord	3/4	2	1	1/32		1/32	1	3013				5					
185	177	4535/8	4751/8	0.125		11/32	11/32	Chord	3/4	2	1	1/32		1/32	1	3014				5					
185	177	567	594	0.125		3/8	3/8	Chord	3/4	2	1	1/32		1/32	1	3015				5					
185	177	4537/8	4753/8	0.125		13/32	13/32	Chord	3/4	2	1	1/32		1/32	1	3016				5					
185	177	2269/4	2377/4	0.125		7/16	7/16	Chord	3/4	2	1	1/32		1/32	1	3017				5					
185	177	4539/8	4755/8	0.125		15/32	15/32	Chord	3/4	2	1	1/32		1/32	1	3018				5					
185	177	1135/2	1189/2	0.125		1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	3019				5					
185	177	4541/8	4757/8	0.125		17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	3020				5					
185	177	2271/4	2379/4	0.125		9/16	9/16	Chord	3/4	2	1	1/32		1/32	1	3021				5					
185	177	4543/8	4759/8	0.125		19/32	19/32	Chord	3/4	2	1	1/32		1/32	1	3022				5					
185	177	568	595	0.125		5/8	5/8	Chord	3/4	2	1	1/32		1/32	1	3023				5					
185	177	4545/8	4761/8	0.125		21/32	21/32	Chord	3/4	2	1	1/32		1/32	1	3024				5					
185	177	2273/4	2381/4	0.125		11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	3025				5					
185	177	4547/8	4763/8	0.125		23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	3026				5					
186	178	569	596	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	3027					2				
186	178	570	597	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	3028					2				
186	178	571	598	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	3029					2				
186	178	1137/2	1191/2	3.0		0	0	Chord	3/4	1	2	3/4		1/2	3/2	3030					2				
186	178	1137/2	1191/2	0.25		0	0	Chord	3/4	2	1	1/16		1/16	1	3031		articStaccatoAbove		5					
186	178	2275/4	2383/4	0.125		1/16	1/16	Chord	3/4	2	1	1/32		1/32	1	3032				5					
186	178	4551/8	4767/8	0.125		3/32	3/32	Chord	3/4	2	1	1/32		1/32	1	3033				5					
186	178	569	596	0.125		1/8	1/8	Chord	3/4	2	1	1/32		1/32	1	3034				5					
186	178	4553/8	4769/8	0.125		5/32	5/32	Chord	3/4	2	1	1/32		1/32	1	3035				5					
186	178	2277/4	2385/4	0.125		3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	3036				5					
186	178	4555/8	4771/8	0.125		7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	3037				5					
186	178	1139/2	1193/2	0.125		1/4	1/4	Chord	3/4	2	1	1/32		1/32	1	3038				5					
186	178	4557/8	4773/8	0.125		9/32	9/32	Chord	3/4	2	1	1/32		1/32	1	3039				5					
186	178	2279/4	2387/4	0.125		5/16	5/16	Chord	3/4	2	1	1/32		1/32	1	3040				5					
186	178	4559/8	4775/8	0.125		11/32	11/32	Chord	3/4	2	1	1/32		1/32	1	3041				5					
186	178	570	597	0.125		3/8	3/8	Chord	3/4	2	1	1/32		1/32	1	3042				5					
186	178	4561/8	4777/8	0.125		13/32	13/32	Chord	3/4	2	1	1/32		1/32	1	3043				5					
186	178	2281/4	2389/4	0.125		7/16	7/16	Chord	3/4	2	1	1/32		1/32	1	3044				5					
186	178	4563/8	4779/8	0.125		15/32	15/32	Chord	3/4	2	1	1/32		1/32	1	3045				5					
186	178	1141/2	1195/2	0.125		1/2	1/2	Chord	3/4	2	1	1/32		1/32	1	3046				5					
186	178	4565/8	4781/8	0.125		17/32	17/32	Chord	3/4	2	1	1/32		1/32	1	3047				5					
186	178	2283/4	2391/4	0.125		9/16	9/16	Chord	3/4	2	1	1/32		1/32	1	3048				5					
186	178	4567/8	4783/8	0.125		19/32	19/32	Chord	3/4	2	1	1/32		1/32	1	3049				5					
186	178	571	598	0.125		5/8	5/8	Chord	3/4	2	1	1/32		1/32	1	3050				5					
186	178	4569/8	4785/8	0.125		21/32	21/32	Chord	3/4	2	1	1/32		1/32	1	3051				5					
186	178	2285/4	2393/4	0.125		11/16	11/16	Chord	3/4	2	1	1/32		1/32	1	3052				5					
186	178	4571/8	4787/8	0.125		23/32	23/32	Chord	3/4	2	1	1/32		1/32	1	3053				5					
187	179	572	599	0.5		1/8	1/8	Chord	3/4	1	1	1/8		1/8	1	3054					2				
187	179	573	600	0.5		3/8	3/8	Chord	3/4	1	1	1/8		1/8	1	3055					2				
187	179	574	601	0.5		5/8	5/8	Chord	3/4	1	1	1/8		1/8	1	3056					2				
187	179	1143/2	1197/2	3.0		0	0	Chord	3/4	1	2	3/4		1/2	3/2	3057					2				
187	179	1143/2	1197/2	0.25		0	0	Chord	3/4	2	1	1/16		1/16	1	3058				5					
187	179	2287/4	2395/4	0.125		1/16	1/16	Chord	3/4	2	1	1/32		1/32	1	3059				5					
187	179	4575/8	4791/8	0.125		3/32	3/32	Chord	3/4	2	1	1/32		1/32	1	3060				5					
187	179	572	599	0.125		1/8	1/8	Chord	3/4	2	1	1/32		1/32	1	3061				5					
187	179	4577/8	4793/8	0.125		5/32	5/32	Chord	3/4	2	1	1/32		1/32	1	3062				5					
187	179	2289/4	2397/4	0.125		3/16	3/16	Chord	3/4	2	1	1/32		1/32	1	3063				5					
187	179	4579/8	4795/8	0.125		7/32	7/32	Chord	3/4	2	1	1/32		1/32	1	3064				5					
187	179	1145/2	1199/2	0.125		1/4	1/4	Chord	3/4	2	1	1/32		1/32	1	3065				5					
187	179	4581/8	4797/8	0.125		9/32	9/32	Chord	3/4	2	1	1/32		1/32	1	3066				5					
187	179	2291/4	2399/4	0.125		5/16	5/16	Chord	3/4	2	1	1/32		1/32	1	3067				5					
187	179	4583/8	4799/8	0.125		11/32	11/32	Chord	3/4	2	1	1/32		1/32	1	3068				5					
187	179	573	600	0.125		3/8	3/8	Chord	3/4	2	1	1/32		1/32	1	3069				5					
